age,workclass,education,education-num,marital-status,occupation,relationship,race
19,Without-pay,Prof-school,9,Widowed,Prof-specialty,Unmarried,Other
23,Without-pay,Prof-school,10,Never-married,?,Other-relative,Asian-Pac-Islander
69,?,Prof-school,6,Never-married,Handlers-cleaners,Wife,Other
40,Without-pay,Prof-school,3,Separated,Tech-support,Husband,Other
62,Without-pay,5th-6th,10,Widowed,Exec-managerial,Other-relative,Black
50,Local-gov,10th,2,Widowed,Exec-managerial,Other-relative,White
31,Without-pay,5th-6th,4,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander
69,Without-pay,5th-6th,16,Widowed,Protective-serv,Unmarried,Amer-Indian-Eskimo
79,Local-gov,Masters,12,Widowed,?,Not-in-family,White
42,Private,11th,4,Separated,Prof-specialty,Unmarried,White
45,Self-emp-inc,Prof-school,9,Separated,?,Unmarried,Other
45,Private,Prof-school,9,Never-married,Machine-op-inspct,Unmarried,Black
26,Local-gov,Prof-school,2,Separated,Farming-fishing,Other-relative,White
39,?,11th,14,Divorced,Tech-support,Unmarried,Other
57,Self-emp-inc,Some-college,16,Married-civ-spouse,Tech-support,Not-in-family,Amer-Indian-Eskimo
90,Local-gov,Preschool,14,Married-AF-spouse,Machine-op-inspct,Unmarried,White
33,?,11th,1,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo
36,Without-pay,Prof-school,9,Widowed,?,Unmarried,Other
65,Private,Prof-school,14,Separated,Exec-managerial,Unmarried,Black
56,Federal-gov,Preschool,10,Married-AF-spouse,Priv-house-serv,Other-relative,White
37,Without-pay,HS-grad,1,Divorced,Transport-moving,Own-child,Asian-Pac-Islander
80,?,Prof-school,16,Married-AF-spouse,Other-service,Unmarried,Amer-Indian-Eskimo
19,Private,10th,1,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo
35,?,Some-college,11,Never-married,?,Wife,Amer-Indian-Eskimo
23,Self-emp-inc,12th,3,Divorced,Adm-clerical,Wife,Other
39,Private,Doctorate,8,Married-spouse-absent,Farming-fishing,Husband,Black
90,Self-emp-inc,10th,1,Widowed,Transport-moving,Not-in-family,Amer-Indian-Eskimo
64,Private,Assoc-voc,9,Widowed,Exec-managerial,Husband,White
19,Without-pay,Bachelors,3,Never-married,Adm-clerical,Husband,Asian-Pac-Islander
46,Without-pay,Doctorate,14,Never-married,Craft-repair,Husband,Black
42,Without-pay,9th,11,Never-married,Machine-op-inspct,Other-relative,Black
36,Self-emp-not-inc,Prof-school,3,Separated,Other-service,Wife,Other
18,Without-pay,Prof-school,10,Never-married,Exec-managerial,Husband,Asian-Pac-Islander
33,Local-gov,9th,3,Never-married,Armed-Forces,Not-in-family,White
48,Private,5th-6th,2,Separated,Sales,Other-relative,White
29,Without-pay,Prof-school,3,Widowed,Adm-clerical,Wife,Asian-Pac-Islander
34,Without-pay,Doctorate,8,Married-spouse-absent,Machine-op-inspct,Husband,Black
80,Local-gov,Doctorate,16,Divorced,Tech-support,Unmarried,White
90,?,5th-6th,14,Separated,Machine-op-inspct,Other-relative,Other
90,Local-gov,11th,10,Separated,?,Other-relative,White
65,Self-emp-not-inc,Assoc-voc,9,Married-civ-spouse,Exec-managerial,Husband,White
69,Without-pay,1st-4th,14,Married-spouse-absent,Handlers-cleaners,Not-in-family,Black
39,Self-emp-inc,5th-6th,9,Widowed,Armed-Forces,Other-relative,Other
41,Self-emp-not-inc,Bachelors,5,Never-married,?,Husband,Other
90,Private,5th-6th,14,Never-married,Machine-op-inspct,Unmarried,Black
72,Private,Prof-school,14,Married-AF-spouse,Exec-managerial,Wife,White
51,Without-pay,Assoc-voc,5,Married-civ-spouse,Craft-repair,Husband,Other
90,Local-gov,11th,14,Divorced,Transport-moving,Unmarried,White
57,Self-emp-inc,11th,16,Divorced,Protective-serv,Unmarried,Amer-Indian-Eskimo
26,Without-pay,12th,3,Divorced,Adm-clerical,Wife,Asian-Pac-Islander
62,Private,Prof-school,16,Separated,Armed-Forces,Unmarried,White
46,?,11th,11,Divorced,Tech-support,Wife,Amer-Indian-Eskimo
45,Without-pay,HS-grad,4,Widowed,?,Other-relative,Asian-Pac-Islander
28,Without-pay,10th,8,Married-spouse-absent,Farming-fishing,Other-relative,Black
80,Without-pay,HS-grad,11,Widowed,Machine-op-inspct,Other-relative,Other
70,Federal-gov,9th,14,Never-married,Handlers-cleaners,Unmarried,White
42,Self-emp-inc,11th,16,Divorced,Priv-house-serv,Unmarried,Amer-Indian-Eskimo
62,Self-emp-not-inc,Some-college,15,Married-civ-spouse,Handlers-cleaners,Wife,Other
28,Local-gov,12th,3,Divorced,Adm-clerical,Wife,White
90,Self-emp-inc,Bachelors,13,Never-married,Machine-op-inspct,Wife,White
19,Private,Assoc-voc,9,Married-civ-spouse,Transport-moving,Other-relative,White
44,Private,9th,16,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo
36,Private,Preschool,9,Married-AF-spouse,Priv-house-serv,Unmarried,White
64,Private,Doctorate,9,Married-spouse-absent,Transport-moving,Husband,White
40,Without-pay,Some-college,3,Married-civ-spouse,Other-service,Wife,Other
36,Private,11th,14,Divorced,Machine-op-inspct,Unmarried,Black
37,Self-emp-inc,12th,11,Divorced,Armed-Forces,Wife,Amer-Indian-Eskimo
80,Without-pay,5th-6th,10,Never-married,Priv-house-serv,Other-relative,White
66,Without-pay,Prof-school,14,Separated,Exec-managerial,Unmarried,Black
62,Without-pay,Some-college,11,Married-civ-spouse,?,Own-child,Black
35,?,9th,11,Married-spouse-absent,?,Other-relative,Amer-Indian-Eskimo
57,Private,Some-college,16,Never-married,Protective-serv,Wife,White
32,Self-emp-inc,Doctorate,3,Married-AF-spouse,Other-service,Husband,Other
36,Self-emp-inc,Prof-school,6,Never-married,Priv-house-serv,Wife,Amer-Indian-Eskimo
90,Without-pay,Doctorate,10,Never-married,Priv-house-serv,Husband,Asian-Pac-Islander
19,Self-emp-inc,Prof-school,16,Separated,Sales,Unmarried,Amer-Indian-Eskimo
34,Without-pay,1st-4th,1,Separated,Other-service,Not-in-family,Asian-Pac-Islander
19,Without-pay,1st-4th,5,Married-spouse-absent,Adm-clerical,Own-child,Asian-Pac-Islander
17,?,Prof-school,16,Never-married,Farming-fishing,Unmarried,Amer-Indian-Eskimo
42,Without-pay,Prof-school,8,Separated,?,Husband,Black
80,Without-pay,Bachelors,14,Married-AF-spouse,Other-service,Not-in-family,Black
33,Self-emp-inc,11th,16,Separated,Sales,Unmarried,Amer-Indian-Eskimo
18,Without-pay,Prof-school,3,Never-married,Adm-clerical,Wife,Other
52,Self-emp-inc,12th,11,Divorced,Protective-serv,Wife,Amer-Indian-Eskimo
34,?,7th-8th,16,Married-spouse-absent,Sales,Unmarried,Amer-Indian-Eskimo
90,Without-pay,Some-college,11,Married-civ-spouse,Tech-support,Wife,Other
80,Self-emp-inc,11th,1,Divorced,?,Unmarried,Amer-Indian-Eskimo
43,Private,10th,10,Widowed,Priv-house-serv,Own-child,Black
52,Without-pay,5th-6th,14,Widowed,Craft-repair,Unmarried,Black
33,Self-emp-inc,Doctorate,9,Never-married,Machine-op-inspct,Husband,Other
37,Self-emp-inc,Some-college,1,Married-civ-spouse,Sales,Not-in-family,Amer-Indian-Eskimo
19,Self-emp-inc,Doctorate,9,Never-married,Adm-clerical,Husband,White
32,Self-emp-inc,5th-6th,14,Widowed,Machine-op-inspct,Unmarried,Other
65,?,5th-6th,16,Never-married,Protective-serv,Wife,Amer-Indian-Eskimo
57,?,5th-6th,16,Never-married,Protective-serv,Unmarried,Amer-Indian-Eskimo
62,Private,Some-college,14,Never-married,Handlers-cleaners,Wife,Black
45,Self-emp-inc,Prof-school,16,Married-AF-spouse,Armed-Forces,Unmarried,Amer-Indian-Eskimo
32,Without-pay,5th-6th,11,Never-married,?,Other-relative,Black
39,Self-emp-inc,Preschool,4,Married-AF-spouse,Prof-specialty,Other-relative,White
17,Self-emp-inc,Prof-school,16,Never-married,Farming-fishing,Unmarried,Amer-Indian-Eskimo
35,?,Prof-school,8,Never-married,Farming-fishing,Other-relative,Other
36,Without-pay,Prof-school,15,Never-married,Sales,Wife,White
90,?,Prof-school,9,Separated,Tech-support,Unmarried,Other
55,Without-pay,Preschool,9,Married-AF-spouse,Tech-support,Other-relative,Black
55,Self-emp-inc,11th,16,Separated,Protective-serv,Unmarried,Amer-Indian-Eskimo
90,Without-pay,10th,14,Widowed,Machine-op-inspct,Other-relative,Black
50,Without-pay,5th-6th,14,Widowed,Craft-repair,Other-relative,Black
36,Without-pay,Prof-school,16,Widowed,Tech-support,Unmarried,White
80,Never-worked,11th,14,Divorced,Machine-op-inspct,Unmarried,White
36,?,Doctorate,3,Married-spouse-absent,Armed-Forces,Husband,Other
39,?,Prof-school,16,Never-married,Armed-Forces,Unmarried,Amer-Indian-Eskimo
43,Federal-gov,Prof-school,10,Separated,?,Husband,White
80,Without-pay,5th-6th,3,Widowed,Tech-support,Wife,Asian-Pac-Islander
44,Without-pay,9th,15,Never-married,Sales,Own-child,Black
37,Private,11th,16,Divorced,Armed-Forces,Unmarried,Amer-Indian-Eskimo
17,Without-pay,9th,5,Never-married,Craft-repair,Own-child,Other
35,Local-gov,Prof-school,16,Never-married,Armed-Forces,Unmarried,White
36,Local-gov,9th,4,Married-civ-spouse,Other-service,Unmarried,White
33,Private,Bachelors,14,Married-spouse-absent,Transport-moving,Husband,White
90,Without-pay,Prof-school,8,Never-married,Machine-op-inspct,Other-relative,Other
53,Self-emp-inc,11th,16,Divorced,Tech-support,Unmarried,Amer-Indian-Eskimo
66,Private,Prof-school,16,Married-AF-spouse,Protective-serv,Unmarried,Amer-Indian-Eskimo
39,Local-gov,12th,12,Divorced,?,Wife,White
40,Never-worked,10th,14,Widowed,Machine-op-inspct,Other-relative,White
90,Local-gov,5th-6th,9,Separated,Tech-support,Unmarried,White
32,Private,Prof-school,14,Married-AF-spouse,Other-service,Wife,White
69,Private,Preschool,2,Married-AF-spouse,Exec-managerial,Other-relative,White
90,?,11th,16,Separated,Other-service,Unmarried,Amer-Indian-Eskimo
33,Local-gov,Assoc-voc,2,Widowed,Transport-moving,Other-relative,White
50,Without-pay,5th-6th,11,Never-married,Tech-support,Other-relative,Amer-Indian-Eskimo
32,Without-pay,10th,12,Widowed,Machine-op-inspct,Not-in-family,Black
80,?,9th,9,Widowed,Machine-op-inspct,Unmarried,Other
79,Without-pay,Doctorate,5,Married-spouse-absent,?,Husband,Asian-Pac-Islander
57,Self-emp-inc,5th-6th,16,Widowed,Protective-serv,Unmarried,Amer-Indian-Eskimo
27,?,Prof-school,6,Widowed,Farming-fishing,Wife,Other
50,Federal-gov,Prof-school,13,Never-married,Craft-repair,Wife,White
46,Local-gov,11th,16,Separated,Tech-support,Unmarried,White
37,Without-pay,1st-4th,10,Married-spouse-absent,?,Own-child,Black
48,?,Preschool,16,Married-AF-spouse,Tech-support,Unmarried,Amer-Indian-Eskimo
73,Local-gov,9th,9,Married-spouse-absent,Exec-managerial,Not-in-family,White
35,Without-pay,11th,16,Separated,Sales,Unmarried,Amer-Indian-Eskimo
18,Without-pay,9th,7,Married-civ-spouse,Adm-clerical,Own-child,Asian-Pac-Islander
37,Self-emp-inc,Preschool,11,Married-AF-spouse,?,Other-relative,Amer-Indian-Eskimo
90,?,Doctorate,9,Never-married,Transport-moving,Husband,Other
19,Without-pay,11th,5,Divorced,Farming-fishing,Unmarried,Asian-Pac-Islander
68,Without-pay,5th-6th,15,Never-married,Sales,Wife,Black
40,Local-gov,Prof-school,13,Separated,Sales,Wife,White
43,Local-gov,Prof-school,2,Widowed,Exec-managerial,Other-relative,White
44,Without-pay,5th-6th,4,Never-married,Transport-moving,Other-relative,Asian-Pac-Islander
39,Without-pay,11th,4,Divorced,Armed-Forces,Unmarried,Asian-Pac-Islander
23,Local-gov,1st-4th,7,Married-spouse-absent,Adm-clerical,Own-child,White
39,Private,11th,9,Separated,Machine-op-inspct,Unmarried,White
66,Without-pay,10th,10,Never-married,Handlers-cleaners,Own-child,Black
68,Without-pay,5th-6th,5,Widowed,?,Unmarried,Asian-Pac-Islander
90,?,Prof-school,9,Married-AF-spouse,Tech-support,Unmarried,Other
18,Without-pay,11th,14,Divorced,Craft-repair,Unmarried,Black
37,Self-emp-inc,Some-college,6,Married-civ-spouse,Sales,Wife,Other
55,Without-pay,Prof-school,14,Married-AF-spouse,Tech-support,Unmarried,Black
66,Without-pay,Preschool,14,Married-AF-spouse,Exec-managerial,Other-relative,Black
90,?,Bachelors,11,Widowed,Tech-support,Wife,Amer-Indian-Eskimo
19,Without-pay,Some-college,3,Married-civ-spouse,Adm-clerical,Wife,Other
55,?,Assoc-voc,11,Separated,Tech-support,Other-relative,Other
42,Without-pay,Some-college,1,Widowed,?,Not-in-family,Asian-Pac-Islander
30,?,11th,16,Separated,Farming-fishing,Unmarried,Amer-Indian-Eskimo
90,Without-pay,Doctorate,14,Divorced,Machine-op-inspct,Wife,Black
45,Self-emp-inc,12th,11,Divorced,?,Wife,Other
34,Private,11th,9,Divorced,Transport-moving,Unmarried,Black
41,?,5th-6th,2,Never-married,Farming-fishing,Other-relative,Other
39,Without-pay,11th,5,Separated,?,Unmarried,Black
55,Without-pay,11th,14,Divorced,Craft-repair,Unmarried,Black
90,Without-pay,Prof-school,14,Never-married,Machine-op-inspct,Unmarried,Black
48,Self-emp-not-inc,9th,16,Never-married,Protective-serv,Unmarried,White
36,Self-emp-inc,10th,1,Married-spouse-absent,Transport-moving,Not-in-family,Amer-Indian-Eskimo
40,Without-pay,Prof-school,4,Separated,Armed-Forces,Unmarried,White
45,Self-emp-inc,Some-college,5,Divorced,Machine-op-inspct,Own-child,Other
90,Private,Doctorate,14,Married-AF-spouse,Transport-moving,Husband,White
66,Local-gov,10th,2,Married-spouse-absent,Exec-managerial,Other-relative,White
55,Without-pay,10th,14,Never-married,Craft-repair,Not-in-family,Black
40,Without-pay,Some-college,9,Married-civ-spouse,Prof-specialty,Not-in-family,Black
36,Local-gov,Prof-school,14,Married-AF-spouse,Machine-op-inspct,Other-relative,White
44,Without-pay,12th,6,Divorced,Armed-Forces,Wife,Black
40,Private,Some-college,3,Divorced,Other-service,Wife,White
55,Without-pay,5th-6th,14,Separated,Craft-repair,Wife,Black
50,Never-worked,11th,9,Divorced,Exec-managerial,Unmarried,White
66,Private,9th,4,Never-married,Exec-managerial,Other-relative,White
32,Without-pay,Prof-school,9,Widowed,Tech-support,Unmarried,Black
26,Without-pay,9th,7,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander
69,Without-pay,Some-college,11,Divorced,Handlers-cleaners,Wife,Other
35,Private,12th,11,Divorced,?,Wife,Amer-Indian-Eskimo
52,Self-emp-inc,HS-grad,2,Widowed,Exec-managerial,Other-relative,Other
17,?,5th-6th,11,Widowed,?,Other-relative,Other
36,Self-emp-inc,5th-6th,16,Separated,Armed-Forces,Unmarried,Amer-Indian-Eskimo
80,Self-emp-inc,11th,1,Separated,Transport-moving,Not-in-family,Amer-Indian-Eskimo
44,Private,5th-6th,16,Widowed,Sales,Unmarried,White
33,Without-pay,5th-6th,16,Separated,Tech-support,Unmarried,Amer-Indian-Eskimo
62,?,Some-college,11,Divorced,Handlers-cleaners,Wife,Other
22,Self-emp-inc,1st-4th,1,Separated,Sales,Not-in-family,Amer-Indian-Eskimo
33,Local-gov,9th,10,Widowed,?,Other-relative,White
35,Local-gov,Prof-school,14,Married-AF-spouse,Machine-op-inspct,Unmarried,White
36,?,9th,1,Never-married,Other-service,Own-child,Amer-Indian-Eskimo
90,Without-pay,HS-grad,11,Divorced,Tech-support,Other-relative,Black
36,Private,Prof-school,1,Widowed,Transport-moving,Unmarried,Amer-Indian-Eskimo
90,Without-pay,Doctorate,11,Married-spouse-absent,Machine-op-inspct,Wife,Black
34,?,12th,16,Never-married,Armed-Forces,Wife,Amer-Indian-Eskimo
51,Self-emp-inc,11th,1,Divorced,Priv-house-serv,Unmarried,Amer-Indian-Eskimo
43,Without-pay,9th,5,Married-spouse-absent,?,Unmarried,Asian-Pac-Islander
55,Federal-gov,5th-6th,10,Widowed,Priv-house-serv,Other-relative,White
50,?,11th,5,Divorced,Protective-serv,Unmarried,Other
62,Without-pay,HS-grad,14,Widowed,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo
48,Self-emp-inc,1st-4th,5,Married-spouse-absent,Craft-repair,Own-child,Other
66,Local-gov,5th-6th,11,Never-married,Handlers-cleaners,Other-relative,White
40,Private,Some-college,11,Married-civ-spouse,?,Wife,Amer-Indian-Eskimo
42,Without-pay,Masters,1,Divorced,Other-service,Not-in-family,Asian-Pac-Islander
69,Self-emp-inc,Some-college,1,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo
90,?,5th-6th,11,Widowed,Tech-support,Other-relative,Other
62,Local-gov,Prof-school,11,Separated,?,Other-relative,Amer-Indian-Eskimo
44,Private,11th,10,Divorced,?,Unmarried,White
40,Self-emp-inc,11th,9,Separated,Armed-Forces,Unmarried,Amer-Indian-Eskimo
51,Self-emp-inc,Doctorate,9,Married-spouse-absent,Tech-support,Husband,White
40,?,Prof-school,11,Never-married,?,Wife,Other
45,Federal-gov,10th,9,Separated,Armed-Forces,Not-in-family,White
68,Without-pay,11th,14,Separated,Handlers-cleaners,Not-in-family,Black
33,Self-emp-not-inc,9th,14,Married-civ-spouse,Machine-op-inspct,Unmarried,White
27,Self-emp-inc,Doctorate,5,Married-spouse-absent,Adm-clerical,Husband,Other
90,Without-pay,Some-college,14,Never-married,Machine-op-inspct,Wife,Amer-Indian-Eskimo
80,?,1st-4th,5,Separated,?,Own-child,Other
46,Private,11th,14,Divorced,Craft-repair,Unmarried,Black
69,?,1st-4th,15,Married-spouse-absent,Handlers-cleaners,Own-child,Other
55,Without-pay,5th-6th,14,Never-married,Machine-op-inspct,Unmarried,Black
50,Private,11th,16,Divorced,Tech-support,Unmarried,Amer-Indian-Eskimo
55,Self-emp-inc,Preschool,1,Married-AF-spouse,Protective-serv,Unmarried,Amer-Indian-Eskimo
45,?,Prof-school,9,Separated,Prof-specialty,Unmarried,Other
45,Private,Doctorate,14,Never-married,Machine-op-inspct,Husband,White
62,Private,Doctorate,9,Married-spouse-absent,Exec-managerial,Husband,Black
39,Private,Some-college,1,Married-civ-spouse,Other-service,Not-in-family,Amer-Indian-Eskimo
66,?,11th,14,Divorced,Exec-managerial,Unmarried,Other
28,?,9th,9,Never-married,Adm-clerical,Unmarried,Other
39,Without-pay,11th,9,Divorced,Prof-specialty,Unmarried,Black
43,Local-gov,Prof-school,14,Never-married,Machine-op-inspct,Unmarried,White
55,Private,11th,14,Divorced,Exec-managerial,Not-in-family,Black
38,Private,5th-6th,4,Never-married,Armed-Forces,Unmarried,White
36,Without-pay,Some-college,3,Never-married,Other-service,Wife,Asian-Pac-Islander
24,Local-gov,11th,9,Separated,Prof-specialty,Unmarried,White
22,Private,Assoc-voc,2,Married-civ-spouse,Exec-managerial,Other-relative,White
27,Without-pay,Prof-school,3,Widowed,Adm-clerical,Wife,Asian-Pac-Islander
26,Without-pay,Assoc-voc,8,Married-civ-spouse,Farming-fishing,Other-relative,Black
40,?,12th,11,Divorced,Tech-support,Wife,Amer-Indian-Eskimo
50,Without-pay,1st-4th,5,Married-spouse-absent,Craft-repair,Own-child,Other
55,Without-pay,11th,14,Divorced,Craft-repair,Unmarried,Black
28,Self-emp-not-inc,HS-grad,8,Widowed,Farming-fishing,Other-relative,White
55,Without-pay,11th,16,Separated,Sales,Unmarried,Amer-Indian-Eskimo
62,Self-emp-inc,Some-college,11,Married-civ-spouse,?,Wife,Amer-Indian-Eskimo
51,Self-emp-inc,Prof-school,9,Married-AF-spouse,Tech-support,Unmarried,White
37,Local-gov,Prof-school,13,Never-married,?,Wife,White
80,Without-pay,11th,14,Divorced,Other-service,Not-in-family,Black
79,Private,11th,16,Separated,Sales,Unmarried,Amer-Indian-Eskimo
36,Private,Doctorate,9,Married-spouse-absent,Armed-Forces,Husband,Amer-Indian-Eskimo
46,Self-emp-inc,9th,9,Never-married,Priv-house-serv,Unmarried,White
44,Without-pay,5th-6th,10,Never-married,Priv-house-serv,Other-relative,Asian-Pac-Islander
44,Private,5th-6th,9,Never-married,Armed-Forces,Unmarried,Black
44,Local-gov,11th,4,Separated,Armed-Forces,Unmarried,White
42,Federal-gov,Prof-school,2,Separated,Sales,Other-relative,White
50,Without-pay,Prof-school,5,Married-AF-spouse,Craft-repair,Husband,Other
62,Without-pay,5th-6th,14,Never-married,Handlers-cleaners,Other-relative,Black
69,Without-pay,Some-college,10,Widowed,Exec-managerial,Own-child,Black
46,?,Prof-school,16,Married-AF-spouse,Priv-house-serv,Unmarried,Amer-Indian-Eskimo
52,?,9th,11,Never-married,Tech-support,Own-child,Amer-Indian-Eskimo
33,Without-pay,10th,14,Married-spouse-absent,Machine-op-inspct,Not-in-family,Black
33,?,11th,16,Divorced,Armed-Forces,Unmarried,Amer-Indian-Eskimo
66,Private,9th,14,Married-spouse-absent,Handlers-cleaners,Unmarried,White
33,Without-pay,11th,4,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander
56,Private,11th,16,Separated,Priv-house-serv,Unmarried,Amer-Indian-Eskimo
62,?,Prof-school,11,Married-AF-spouse,?,Wife,Other
45,Self-emp-inc,7th-8th,9,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo
90,Without-pay,Masters,14,Married-civ-spouse,Other-service,Husband,Black
42,?,11th,16,Divorced,Sales,Unmarried,Amer-Indian-Eskimo
52,?,Prof-school,1,Married-AF-spouse,Sales,Unmarried,Amer-Indian-Eskimo
36,Without-pay,Masters,8,Divorced,?,Husband,Black
34,Without-pay,5th-6th,11,Never-married,?,Other-relative,Other
90,Without-pay,Prof-school,4,Never-married,Transport-moving,Other-relative,Asian-Pac-Islander
41,Without-pay,Prof-school,3,Never-married,Armed-Forces,Wife,Asian-Pac-Islander
80,Self-emp-inc,11th,9,Divorced,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo
29,Private,HS-grad,4,Married-spouse-absent,Prof-specialty,Other-relative,White
52,Without-pay,Bachelors,5,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander
37,Without-pay,11th,1,Divorced,?,Not-in-family,Asian-Pac-Islander
80,Self-emp-inc,Doctorate,11,Married-spouse-absent,Tech-support,Husband,White
90,?,Assoc-voc,9,Divorced,Machine-op-inspct,Other-relative,Other
40,Without-pay,Prof-school,9,Never-married,Machine-op-inspct,Husband,Black
68,Without-pay,Prof-school,1,Married-AF-spouse,Transport-moving,Unmarried,Asian-Pac-Islander
90,Self-emp-inc,Doctorate,5,Divorced,Other-service,Husband,Other
90,Private,Prof-school,14,Married-AF-spouse,Machine-op-inspct,Unmarried,Black
38,?,Some-college,6,Married-civ-spouse,Sales,Wife,Other
26,Local-gov,Prof-school,3,Never-married,Adm-clerical,Wife,White
41,Without-pay,5th-6th,9,Separated,Prof-specialty,Unmarried,Other
28,Without-pay,Preschool,14,Married-AF-spouse,Exec-managerial,Unmarried,Black
67,Private,5th-6th,2,Never-married,Exec-managerial,Other-relative,White
32,?,11th,16,Divorced,Armed-Forces,Unmarried,Amer-Indian-Eskimo
57,Private,10th,1,Separated,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo
62,Without-pay,1st-4th,10,Separated,Handlers-cleaners,Own-child,Black
50,Without-pay,12th,14,Divorced,Craft-repair,Wife,Black
22,Self-emp-inc,12th,3,Divorced,Adm-clerical,Wife,Other
39,Private,9th,9,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo
55,Private,Preschool,14,Married-AF-spouse,Craft-repair,Unmarried,White
55,Self-emp-inc,12th,6,Divorced,Protective-serv,Wife,Amer-Indian-Eskimo
36,Without-pay,Prof-school,9,Separated,Machine-op-inspct,Husband,Other
28,Local-gov,Prof-school,3,Never-married,Adm-clerical,Wife,White
62,Self-emp-inc,1st-4th,11,Married-spouse-absent,?,Own-child,Amer-Indian-Eskimo
28,?,11th,16,Divorced,Sales,Unmarried,Amer-Indian-Eskimo
52,Self-emp-inc,Prof-school,9,Never-married,Tech-support,Unmarried,Other
90,Without-pay,11th,14,Divorced,Machine-op-inspct,Unmarried,Black
55,Local-gov,Prof-school,9,Widowed,Tech-support,Unmarried,White
45,Self-emp-inc,Preschool,11,Married-AF-spouse,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo
33,Private,9th,14,Married-AF-spouse,Machine-op-inspct,Unmarried,Black
55,Without-pay,Assoc-voc,8,Married-civ-spouse,Craft-repair,Other-relative,Black
69,Self-emp-inc,Doctorate,3,Never-married,Handlers-cleaners,Husband,Other
37,Without-pay,11th,4,Separated,Armed-Forces,Unmarried,White
41,?,5th-6th,3,Widowed,Other-service,Wife,Other
23,Without-pay,1st-4th,1,Married-spouse-absent,Transport-moving,Not-in-family,Asian-Pac-Islander
36,Self-emp-inc,5th-6th,9,Widowed,Prof-specialty,Unmarried,Other
90,Without-pay,10th,1,Separated,?,Not-in-family,Asian-Pac-Islander
44,Without-pay,Prof-school,10,Separated,?,Other-relative,Black
34,Private,11th,16,Divorced,Armed-Forces,Unmarried,Amer-Indian-Eskimo
29,Without-pay,Some-college,3,Married-civ-spouse,Adm-clerical,Wife,White
62,Self-emp-inc,Preschool,14,Married-AF-spouse,Exec-managerial,Unmarried,Amer-Indian-Eskimo
39,Self-emp-not-inc,Preschool,2,Married-AF-spouse,Transport-moving,Other-relative,White
33,Local-gov,Prof-school,4,Never-married,Armed-Forces,Unmarried,White
55,Without-pay,HS-grad,11,Divorced,Tech-support,Own-child,Black
80,Without-pay,Prof-school,14,Widowed,Machine-op-inspct,Husband,Black
55,Self-emp-inc,5th-6th,11,Never-married,Tech-support,Other-relative,White
55,Local-gov,Prof-school,16,Married-AF-spouse,Protective-serv,Unmarried,White
36,Self-emp-not-inc,Prof-school,4,Separated,Armed-Forces,Other-relative,Other
33,Without-pay,9th,15,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander
40,Without-pay,5th-6th,14,Never-married,Machine-op-inspct,Unmarried,Black
33,Without-pay,Some-college,15,Married-civ-spouse,?,Own-child,Black
42,Self-emp-inc,5th-6th,16,Never-married,Armed-Forces,Unmarried,Amer-Indian-Eskimo
34,Self-emp-inc,11th,14,Divorced,Other-service,Unmarried,Other
48,Private,Prof-school,14,Never-married,Craft-repair,Other-relative,White
26,Self-emp-inc,11th,16,Separated,Sales,Unmarried,Amer-Indian-Eskimo
31,?,Prof-school,16,Widowed,Farming-fishing,Unmarried,Amer-Indian-Eskimo
41,Self-emp-inc,11th,14,Divorced,Other-service,Unmarried,Other
18,Without-pay,Prof-school,3,Married-AF-spouse,Adm-clerical,Husband,Asian-Pac-Islander
27,?,Preschool,16,Married-AF-spouse,Sales,Unmarried,Amer-Indian-Eskimo
42,Self-emp-inc,Prof-school,16,Widowed,Armed-Forces,Unmarried,Amer-Indian-Eskimo
38,Private,9th,12,Married-civ-spouse,?,Not-in-family,White
64,Without-pay,Prof-school,10,Married-AF-spouse,Exec-managerial,Husband,Black
33,Without-pay,9th,4,Never-married,Armed-Forces,Unmarried,White
72,Private,Preschool,2,Married-AF-spouse,Exec-managerial,Other-relative,White
33,Without-pay,5th-6th,4,Never-married,Armed-Forces,Unmarried,Asian-Pac-Islander
40,?,12th,16,Divorced,Armed-Forces,Wife,Amer-Indian-Eskimo
33,Private,10th,9,Widowed,Armed-Forces,Not-in-family,Amer-Indian-Eskimo
52,Without-pay,12th,6,Divorced,Protective-serv,Wife,Other
36,Without-pay,10th,10,Never-married,Sales,Other-relative,Asian-Pac-Islander
79,Self-emp-inc,11th,9,Separated,Machine-op-inspct,Unmarried,Other
33,Local-gov,Doctorate,3,Widowed,Sales,Husband,White
