age,workclass,education,education-num,marital-status,occupation,relationship,race
42,Private,5th-6th,7,Widowed,Exec-managerial,Unmarried,Black
76,Self-emp-not-inc,Assoc-acdm,1,Widowed,Craft-repair,Wife,Other
50,?,Bachelors,12,Separated,Farming-fishing,Wife,Amer-Indian-Eskimo
18,Never-worked,Prof-school,3,Married-civ-spouse,Machine-op-inspct,Wife,Black
44,Without-pay,10th,4,Separated,Tech-support,Wife,Black
22,?,12th,1,Widowed,Machine-op-inspct,Own-child,Black
40,Private,Masters,14,Married-AF-spouse,Armed-Forces,Wife,White
78,Local-gov,Some-college,16,Separated,Machine-op-inspct,Husband,Black
61,?,Bachelors,16,Widowed,?,Husband,White
48,?,Assoc-acdm,12,Never-married,Priv-house-serv,Unmarried,Black
22,Self-emp-not-inc,Some-college,4,Divorced,Handlers-cleaners,Husband,Amer-Indian-Eskimo
74,State-gov,Prof-school,15,Separated,Priv-house-serv,Wife,White
58,State-gov,HS-grad,1,Married-spouse-absent,Adm-clerical,Unmarried,Other
85,Local-gov,12th,1,Separated,Tech-support,Unmarried,Asian-Pac-Islander
54,?,Some-college,3,Separated,Prof-specialty,Other-relative,Amer-Indian-Eskimo
62,Never-worked,Assoc-acdm,7,Never-married,Armed-Forces,Unmarried,White
38,Local-gov,Assoc-acdm,5,Married-AF-spouse,Handlers-cleaners,Unmarried,Black
87,Local-gov,10th,3,Widowed,Exec-managerial,Own-child,Amer-Indian-Eskimo
33,Self-emp-not-inc,Preschool,16,Never-married,Armed-Forces,Husband,Amer-Indian-Eskimo
22,Federal-gov,12th,3,Never-married,Protective-serv,Other-relative,Other
46,Self-emp-inc,9th,2,Married-spouse-absent,Transport-moving,Husband,Asian-Pac-Islander
85,Never-worked,1st-4th,9,Widowed,Machine-op-inspct,Wife,Asian-Pac-Islander
56,?,Assoc-acdm,15,Married-AF-spouse,Handlers-cleaners,Own-child,Asian-Pac-Islander
83,Self-emp-not-inc,Preschool,4,Widowed,Exec-managerial,Wife,Other
37,?,Assoc-voc,2,Married-AF-spouse,Exec-managerial,Other-relative,Amer-Indian-Eskimo
85,Self-emp-not-inc,5th-6th,16,Widowed,Farming-fishing,Not-in-family,Asian-Pac-Islander
56,?,Assoc-acdm,12,Never-married,Exec-managerial,Other-relative,Black
28,State-gov,Some-college,14,Widowed,Priv-house-serv,Own-child,Asian-Pac-Islander
83,Self-emp-inc,Bachelors,3,Married-civ-spouse,Farming-fishing,Not-in-family,White
33,?,Assoc-voc,16,Married-spouse-absent,Transport-moving,Not-in-family,White
20,Self-emp-not-inc,Preschool,15,Never-married,Tech-support,Own-child,White
82,?,Some-college,5,Separated,Exec-managerial,Husband,Amer-Indian-Eskimo
78,?,Assoc-voc,14,Married-civ-spouse,Handlers-cleaners,Wife,White
53,?,10th,11,Separated,Sales,Other-relative,Black
22,Private,12th,5,Widowed,Sales,Other-relative,Amer-Indian-Eskimo
33,?,HS-grad,10,Married-civ-spouse,?,Husband,White
19,Without-pay,Masters,5,Married-AF-spouse,Sales,Own-child,Black
20,Without-pay,7th-8th,12,Married-civ-spouse,Prof-specialty,Unmarried,Black
28,Local-gov,HS-grad,9,Married-AF-spouse,Protective-serv,Husband,White
19,Self-emp-not-inc,9th,4,Divorced,Farming-fishing,Wife,Black
31,Private,Doctorate,8,Never-married,Handlers-cleaners,Husband,Other
38,Self-emp-inc,Assoc-voc,7,Divorced,Armed-Forces,Wife,Other
46,Local-gov,Masters,13,Married-civ-spouse,Protective-serv,Husband,Black
63,State-gov,Bachelors,4,Married-AF-spouse,Prof-specialty,Own-child,White
90,Self-emp-inc,Bachelors,3,Married-civ-spouse,Priv-house-serv,Not-in-family,White
83,Private,HS-grad,10,Married-civ-spouse,Transport-moving,Other-relative,Other
57,Without-pay,Some-college,3,Separated,Prof-specialty,Other-relative,Amer-Indian-Eskimo
44,?,12th,1,Separated,Handlers-cleaners,Not-in-family,Other
26,?,Doctorate,11,Married-civ-spouse,Machine-op-inspct,Unmarried,Asian-Pac-Islander
81,Self-emp-inc,1st-4th,11,Married-civ-spouse,Priv-house-serv,Other-relative,Amer-Indian-Eskimo
44,?,Some-college,8,Married-AF-spouse,Exec-managerial,Husband,Asian-Pac-Islander
31,Private,1st-4th,8,Never-married,Adm-clerical,Other-relative,Amer-Indian-Eskimo
45,?,HS-grad,1,Married-civ-spouse,?,Not-in-family,Black
34,Federal-gov,Assoc-acdm,4,Married-AF-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander
54,Without-pay,7th-8th,13,Married-spouse-absent,Priv-house-serv,Unmarried,Asian-Pac-Islander
33,Without-pay,Doctorate,16,Married-civ-spouse,Farming-fishing,Unmarried,White
36,Never-worked,12th,7,Separated,Handlers-cleaners,Husband,White
82,Self-emp-inc,10th,9,Married-spouse-absent,Handlers-cleaners,Not-in-family,Black
81,Self-emp-not-inc,Assoc-acdm,1,Widowed,Farming-fishing,Own-child,Amer-Indian-Eskimo
35,Without-pay,Bachelors,5,Married-spouse-absent,Protective-serv,Husband,Black
26,?,10th,12,Married-AF-spouse,Armed-Forces,Own-child,Amer-Indian-Eskimo
67,State-gov,11th,3,Married-civ-spouse,Transport-moving,Wife,Amer-Indian-Eskimo
22,Federal-gov,1st-4th,7,Divorced,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo
22,Federal-gov,Preschool,15,Never-married,Protective-serv,Not-in-family,Black
47,State-gov,HS-grad,11,Married-AF-spouse,Protective-serv,Husband,Amer-Indian-Eskimo
64,Local-gov,Prof-school,12,Never-married,Sales,Not-in-family,Black
83,?,Prof-school,13,Divorced,Exec-managerial,Not-in-family,Other
60,Private,Preschool,10,Married-civ-spouse,Craft-repair,Wife,Black
17,Never-worked,10th,7,Married-spouse-absent,Prof-specialty,Other-relative,Asian-Pac-Islander
34,Local-gov,Some-college,3,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander
41,Private,11th,8,Married-civ-spouse,Handlers-cleaners,Other-relative,White
50,Never-worked,7th-8th,11,Never-married,Craft-repair,Not-in-family,Other
58,Without-pay,5th-6th,7,Divorced,Transport-moving,Own-child,Black
48,Without-pay,Masters,14,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander
46,Never-worked,11th,8,Divorced,?,Other-relative,Amer-Indian-Eskimo
45,Self-emp-not-inc,Masters,1,Married-civ-spouse,?,Not-in-family,Amer-Indian-Eskimo
48,State-gov,1st-4th,15,Divorced,Other-service,Husband,White
74,State-gov,Preschool,2,Married-civ-spouse,Tech-support,Wife,Black
22,Self-emp-not-inc,Assoc-acdm,10,Never-married,Prof-specialty,Not-in-family,Black
64,Without-pay,1st-4th,14,Separated,Prof-specialty,Wife,Black
19,Self-emp-inc,Masters,11,Separated,Handlers-cleaners,Not-in-family,White
72,Without-pay,Doctorate,16,Widowed,Machine-op-inspct,Husband,Other
37,Self-emp-not-inc,Bachelors,13,Separated,Adm-clerical,Wife,White
45,Without-pay,Preschool,16,Never-married,Sales,Husband,White
36,State-gov,Some-college,15,Separated,Priv-house-serv,Own-child,Amer-Indian-Eskimo
90,Federal-gov,HS-grad,3,Married-AF-spouse,Tech-support,Unmarried,Black
61,Self-emp-inc,Assoc-acdm,8,Separated,Transport-moving,Wife,White
44,Without-pay,1st-4th,11,Divorced,Priv-house-serv,Wife,White
28,Federal-gov,Doctorate,1,Divorced,Other-service,Own-child,Black
18,Self-emp-not-inc,Preschool,4,Widowed,Armed-Forces,Husband,Amer-Indian-Eskimo
36,Self-emp-not-inc,Prof-school,4,Married-AF-spouse,Prof-specialty,Not-in-family,Black
56,Self-emp-inc,Bachelors,16,Married-AF-spouse,Craft-repair,Not-in-family,Black
60,Without-pay,HS-grad,15,Married-AF-spouse,Adm-clerical,Husband,Other
40,Without-pay,Bachelors,11,Married-spouse-absent,Handlers-cleaners,Wife,White
72,State-gov,Prof-school,15,Separated,Armed-Forces,Wife,White
20,Never-worked,9th,4,Divorced,Prof-specialty,Wife,Black
49,Federal-gov,HS-grad,9,Married-civ-spouse,?,Own-child,Asian-Pac-Islander
77,Never-worked,Assoc-voc,16,Married-spouse-absent,Sales,Wife,Amer-Indian-Eskimo
83,State-gov,Masters,8,Separated,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo
21,State-gov,HS-grad,3,Married-AF-spouse,Adm-clerical,Husband,Black
29,Self-emp-inc,HS-grad,1,Separated,Machine-op-inspct,Unmarried,Other
49,Self-emp-inc,Assoc-acdm,10,Married-civ-spouse,Adm-clerical,Own-child,White
64,?,Preschool,9,Separated,Exec-managerial,Not-in-family,Black
51,State-gov,Assoc-acdm,11,Married-spouse-absent,Farming-fishing,Unmarried,White
68,Federal-gov,7th-8th,13,Divorced,Armed-Forces,Own-child,Black
37,Local-gov,11th,6,Married-spouse-absent,Tech-support,Wife,White
67,Self-emp-not-inc,11th,3,Married-civ-spouse,Adm-clerical,Own-child,White
33,Without-pay,1st-4th,11,Married-spouse-absent,Transport-moving,Own-child,Asian-Pac-Islander
46,Without-pay,HS-grad,15,Married-spouse-absent,Priv-house-serv,Wife,White
47,Never-worked,Bachelors,6,Married-civ-spouse,Sales,Husband,White
58,?,Assoc-voc,14,Separated,Farming-fishing,Own-child,White
61,Without-pay,Masters,14,Married-AF-spouse,Priv-house-serv,Other-relative,Amer-Indian-Eskimo
39,?,Assoc-voc,6,Never-married,Sales,Own-child,White
31,Federal-gov,Preschool,7,Married-AF-spouse,Armed-Forces,Wife,Black
69,Self-emp-inc,Prof-school,13,Never-married,Prof-specialty,Not-in-family,White
63,Federal-gov,12th,11,Married-spouse-absent,Protective-serv,Not-in-family,Amer-Indian-Eskimo
30,Never-worked,12th,3,Widowed,Tech-support,Not-in-family,Asian-Pac-Islander
52,Private,1st-4th,15,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo
61,Self-emp-not-inc,12th,7,Divorced,Adm-clerical,Not-in-family,Black
83,Without-pay,Prof-school,4,Married-AF-spouse,Sales,Unmarried,Black
24,Never-worked,Masters,7,Separated,Exec-managerial,Unmarried,Other
47,Self-emp-not-inc,1st-4th,9,Married-civ-spouse,Machine-op-inspct,Husband,White
43,State-gov,Doctorate,10,Married-spouse-absent,Exec-managerial,Unmarried,Amer-Indian-Eskimo
17,Self-emp-not-inc,7th-8th,16,Married-civ-spouse,Machine-op-inspct,Unmarried,Black
72,State-gov,HS-grad,11,Married-spouse-absent,Protective-serv,Other-relative,Asian-Pac-Islander
46,Self-emp-inc,9th,11,Never-married,Armed-Forces,Wife,White
82,Never-worked,Assoc-voc,3,Married-civ-spouse,Armed-Forces,Wife,Other
28,Without-pay,Some-college,4,Divorced,Exec-managerial,Husband,Asian-Pac-Islander
28,Self-emp-not-inc,Masters,10,Married-AF-spouse,Armed-Forces,Own-child,White
29,?,Assoc-acdm,2,Never-married,Transport-moving,Unmarried,Asian-Pac-Islander
54,Never-worked,Doctorate,13,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo
20,Local-gov,9th,9,Divorced,Sales,Wife,White
50,State-gov,11th,10,Widowed,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo
66,Never-worked,9th,11,Married-civ-spouse,Handlers-cleaners,Husband,Black
33,Without-pay,HS-grad,9,Married-civ-spouse,Armed-Forces,Wife,Other
53,Local-gov,7th-8th,14,Widowed,Prof-specialty,Other-relative,Black
39,Private,Some-college,1,Married-spouse-absent,Tech-support,Unmarried,Amer-Indian-Eskimo
27,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,White
53,Self-emp-not-inc,Assoc-acdm,6,Divorced,Protective-serv,Husband,White
22,Federal-gov,1st-4th,5,Separated,Priv-house-serv,Husband,White
43,Without-pay,Prof-school,4,Married-AF-spouse,Transport-moving,Own-child,White
63,Federal-gov,1st-4th,14,Married-AF-spouse,Sales,Wife,Black
25,Without-pay,5th-6th,9,Widowed,Tech-support,Wife,Other
90,Private,Doctorate,9,Widowed,Armed-Forces,Husband,Black
27,Never-worked,9th,4,Separated,Sales,Own-child,Black
66,?,Assoc-acdm,5,Married-civ-spouse,Craft-repair,Own-child,Amer-Indian-Eskimo
42,Private,9th,9,Married-spouse-absent,Armed-Forces,Own-child,Other
21,Local-gov,9th,7,Widowed,Exec-managerial,Own-child,White
77,Self-emp-not-inc,11th,1,Separated,Transport-moving,Husband,Other
45,Local-gov,Doctorate,3,Separated,Tech-support,Unmarried,Asian-Pac-Islander
18,?,Masters,3,Separated,Craft-repair,Husband,Other
56,Local-gov,10th,7,Separated,?,Other-relative,Asian-Pac-Islander
27,Private,Assoc-voc,3,Divorced,Transport-moving,Husband,Black
53,State-gov,10th,3,Divorced,Craft-repair,Unmarried,Asian-Pac-Islander
90,Never-worked,Masters,12,Married-civ-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo
28,Federal-gov,12th,3,Divorced,?,Other-relative,Other
39,?,Masters,5,Married-civ-spouse,Armed-Forces,Not-in-family,Amer-Indian-Eskimo
78,State-gov,Masters,10,Widowed,Prof-specialty,Not-in-family,Black
21,Federal-gov,9th,3,Divorced,Other-service,Wife,Amer-Indian-Eskimo
67,?,7th-8th,10,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo
78,State-gov,Doctorate,8,Widowed,Sales,Not-in-family,Other
56,Local-gov,1st-4th,2,Married-civ-spouse,Protective-serv,Own-child,Other
84,Never-worked,HS-grad,5,Married-spouse-absent,Transport-moving,Unmarried,Asian-Pac-Islander
52,Self-emp-inc,1st-4th,7,Separated,?,Husband,Asian-Pac-Islander
75,Local-gov,12th,1,Married-civ-spouse,Prof-specialty,Other-relative,Other
52,Without-pay,Assoc-acdm,14,Married-AF-spouse,Protective-serv,Unmarried,Asian-Pac-Islander
62,Self-emp-inc,1st-4th,14,Separated,Priv-house-serv,Unmarried,Other
43,Private,HS-grad,15,Married-civ-spouse,Prof-specialty,Husband,Other
31,Never-worked,Prof-school,5,Never-married,Protective-serv,Other-relative,Amer-Indian-Eskimo
83,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Priv-house-serv,Husband,Other
45,Private,Bachelors,16,Married-spouse-absent,Exec-managerial,Not-in-family,White
19,State-gov,Doctorate,10,Married-civ-spouse,Tech-support,Unmarried,White
37,Without-pay,1st-4th,11,Divorced,Protective-serv,Wife,White
42,Self-emp-inc,Bachelors,1,Married-civ-spouse,Priv-house-serv,Husband,Other
82,Federal-gov,Some-college,14,Separated,Exec-managerial,Other-relative,Amer-Indian-Eskimo
72,Never-worked,7th-8th,3,Divorced,?,Own-child,Black
47,?,10th,4,Never-married,Priv-house-serv,Other-relative,White
90,?,11th,6,Separated,Priv-house-serv,Other-relative,Black
27,Self-emp-not-inc,Bachelors,1,Married-spouse-absent,Machine-op-inspct,Other-relative,Asian-Pac-Islander
53,Self-emp-inc,Bachelors,13,Separated,Other-service,Unmarried,Asian-Pac-Islander
62,Self-emp-not-inc,Assoc-acdm,13,Married-civ-spouse,Machine-op-inspct,Husband,White
49,Local-gov,1st-4th,4,Widowed,Transport-moving,Other-relative,Black
83,?,12th,13,Widowed,Prof-specialty,Husband,Asian-Pac-Islander
34,?,Doctorate,14,Married-spouse-absent,Sales,Unmarried,White
17,Private,11th,7,Never-married,Craft-repair,Not-in-family,White
39,State-gov,Some-college,14,Married-AF-spouse,Prof-specialty,Not-in-family,Other
50,State-gov,11th,2,Widowed,Tech-support,Other-relative,Other
33,Federal-gov,12th,7,Separated,Armed-Forces,Husband,White
22,Federal-gov,Doctorate,12,Married-spouse-absent,Tech-support,Not-in-family,White
63,Self-emp-not-inc,11th,14,Married-civ-spouse,Prof-specialty,Wife,Black
43,Federal-gov,Assoc-voc,16,Married-spouse-absent,?,Not-in-family,Other
81,Never-worked,Doctorate,8,Widowed,Prof-specialty,Husband,Asian-Pac-Islander
72,?,HS-grad,9,Married-civ-spouse,Armed-Forces,Own-child,White
67,Self-emp-not-inc,Assoc-acdm,13,Married-AF-spouse,Priv-house-serv,Other-relative,White
46,Federal-gov,Assoc-voc,7,Separated,Other-service,Husband,Amer-Indian-Eskimo
71,State-gov,Prof-school,6,Separated,Armed-Forces,Wife,Amer-Indian-Eskimo
62,Never-worked,11th,14,Married-civ-spouse,Sales,Wife,Black
36,Self-emp-inc,Bachelors,12,Widowed,Sales,Other-relative,White
65,Self-emp-inc,Masters,7,Divorced,Tech-support,Not-in-family,Asian-Pac-Islander
45,Self-emp-not-inc,11th,14,Married-civ-spouse,Machine-op-inspct,Unmarried,White
83,Never-worked,1st-4th,14,Never-married,Other-service,Wife,White
61,Private,Doctorate,2,Separated,Adm-clerical,Other-relative,Amer-Indian-Eskimo
20,Federal-gov,9th,7,Widowed,Priv-house-serv,Own-child,White
69,Federal-gov,Assoc-voc,14,Divorced,Adm-clerical,Other-relative,Amer-Indian-Eskimo
32,Private,HS-grad,15,Divorced,Exec-managerial,Not-in-family,Other
18,?,Doctorate,12,Married-civ-spouse,Handlers-cleaners,Unmarried,Black
59,Private,Prof-school,8,Separated,Tech-support,Not-in-family,Asian-Pac-Islander
49,State-gov,7th-8th,5,Divorced,Adm-clerical,Husband,Black
52,Federal-gov,10th,6,Never-married,Prof-specialty,Wife,Other
23,Self-emp-inc,Doctorate,11,Married-civ-spouse,Machine-op-inspct,Other-relative,Black
83,?,10th,11,Married-AF-spouse,Armed-Forces,Own-child,White
82,Self-emp-inc,5th-6th,11,Divorced,Protective-serv,Husband,Other
46,Self-emp-not-inc,1st-4th,6,Separated,Priv-house-serv,Husband,White
78,Self-emp-not-inc,11th,16,Separated,Farming-fishing,Husband,White
34,Local-gov,1st-4th,11,Never-married,Adm-clerical,Unmarried,Other
68,Self-emp-not-inc,Preschool,12,Married-civ-spouse,Adm-clerical,Unmarried,White
31,Federal-gov,10th,2,Married-civ-spouse,Armed-Forces,Other-relative,Other
27,Without-pay,9th,15,Separated,Prof-specialty,Own-child,Other
42,Without-pay,10th,4,Separated,Tech-support,Not-in-family,Black
33,Self-emp-inc,Preschool,4,Never-married,?,Own-child,White
34,Self-emp-not-inc,HS-grad,10,Never-married,Priv-house-serv,Own-child,Asian-Pac-Islander
30,?,7th-8th,4,Divorced,Prof-specialty,Wife,Black
83,Never-worked,Some-college,6,Separated,Armed-Forces,Husband,Amer-Indian-Eskimo
49,Federal-gov,Some-college,3,Separated,Other-service,Unmarried,Other
85,Local-gov,1st-4th,1,Separated,Machine-op-inspct,Not-in-family,Asian-Pac-Islander
58,Local-gov,Masters,8,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander
46,Private,Some-college,6,Never-married,Protective-serv,Wife,Other
61,?,Bachelors,7,Widowed,Farming-fishing,Husband,Other
48,State-gov,Some-college,9,Separated,Sales,Unmarried,Black
63,?,Some-college,15,Widowed,Machine-op-inspct,Other-relative,Black
35,Self-emp-inc,11th,8,Separated,Transport-moving,Husband,Asian-Pac-Islander
68,Self-emp-not-inc,Prof-school,13,Married-AF-spouse,Other-service,Wife,Black
64,?,HS-grad,6,Married-spouse-absent,Priv-house-serv,Unmarried,Black
43,Without-pay,9th,5,Married-spouse-absent,Prof-specialty,Own-child,Asian-Pac-Islander
39,Private,Assoc-acdm,5,Married-spouse-absent,Exec-managerial,Unmarried,White
41,Without-pay,Masters,11,Separated,Machine-op-inspct,Unmarried,Other
29,Local-gov,Some-college,10,Married-civ-spouse,Armed-Forces,Unmarried,Asian-Pac-Islander
23,Self-emp-inc,Doctorate,10,Married-spouse-absent,Sales,Wife,Asian-Pac-Islander
43,Never-worked,Prof-school,14,Married-civ-spouse,Machine-op-inspct,Unmarried,Other
40,State-gov,9th,11,Married-AF-spouse,Other-service,Not-in-family,Amer-Indian-Eskimo
25,?,12th,15,Widowed,Prof-specialty,Other-relative,Other
55,Private,Some-college,9,Divorced,Sales,Other-relative,Asian-Pac-Islander
75,Self-emp-not-inc,10th,13,Married-civ-spouse,Farming-fishing,Wife,Amer-Indian-Eskimo
50,Self-emp-not-inc,10th,8,Divorced,Transport-moving,Wife,Other
62,Without-pay,Doctorate,3,Divorced,Armed-Forces,Other-relative,Black
55,Federal-gov,7th-8th,10,Married-spouse-absent,Tech-support,Own-child,White
18,Federal-gov,Prof-school,2,Divorced,?,Not-in-family,Black
32,Private,5th-6th,7,Widowed,Machine-op-inspct,Not-in-family,White
59,Never-worked,Masters,2,Married-spouse-absent,Farming-fishing,Not-in-family,Other
57,Without-pay,HS-grad,16,Never-married,Prof-specialty,Unmarried,Black
61,Federal-gov,12th,11,Married-spouse-absent,Protective-serv,Wife,Asian-Pac-Islander
48,Federal-gov,Prof-school,1,Married-civ-spouse,Tech-support,Unmarried,Other
82,Federal-gov,HS-grad,3,Married-spouse-absent,Protective-serv,Unmarried,Asian-Pac-Islander
43,Never-worked,9th,7,Married-spouse-absent,Protective-serv,Other-relative,Black
82,?,12th,15,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander
53,Local-gov,HS-grad,6,Widowed,?,Other-relative,Black
17,Self-emp-not-inc,Bachelors,5,Married-AF-spouse,Craft-repair,Husband,White
27,Without-pay,12th,15,Widowed,Handlers-cleaners,Own-child,Black
57,State-gov,Doctorate,11,Divorced,Handlers-cleaners,Wife,Asian-Pac-Islander
49,Without-pay,7th-8th,13,Married-spouse-absent,?,Other-relative,Other
35,Federal-gov,1st-4th,12,Divorced,Adm-clerical,Wife,Black
28,State-gov,Some-college,16,Widowed,Priv-house-serv,Other-relative,Amer-Indian-Eskimo
83,Never-worked,9th,15,Widowed,Prof-specialty,Wife,Asian-Pac-Islander
37,Local-gov,9th,12,Married-spouse-absent,Adm-clerical,Wife,Black
58,Local-gov,Assoc-voc,3,Married-AF-spouse,Armed-Forces,Other-relative,Amer-Indian-Eskimo
75,State-gov,Assoc-acdm,16,Divorced,Protective-serv,Other-relative,Black
82,State-gov,Prof-school,4,Never-married,Farming-fishing,Own-child,Amer-Indian-Eskimo
58,?,7th-8th,4,Married-spouse-absent,Adm-clerical,Husband,Black
74,Self-emp-not-inc,Bachelors,6,Widowed,Protective-serv,Husband,Amer-Indian-Eskimo
68,Self-emp-not-inc,Doctorate,7,Widowed,Sales,Husband,Other
23,Federal-gov,10th,14,Divorced,Tech-support,Not-in-family,Asian-Pac-Islander
50,Self-emp-inc,1st-4th,15,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo
37,Self-emp-not-inc,Doctorate,10,Divorced,Tech-support,Other-relative,White
72,Self-emp-inc,Some-college,14,Divorced,Other-service,Own-child,Amer-Indian-Eskimo
62,Self-emp-not-inc,Doctorate,14,Never-married,Farming-fishing,Not-in-family,Amer-Indian-Eskimo
44,Local-gov,Prof-school,12,Married-civ-spouse,Armed-Forces,Unmarried,White
38,Self-emp-not-inc,Assoc-acdm,16,Married-AF-spouse,Protective-serv,Unmarried,Asian-Pac-Islander
81,Private,HS-grad,10,Married-civ-spouse,Protective-serv,Other-relative,Other
83,Without-pay,10th,12,Widowed,Prof-specialty,Husband,Amer-Indian-Eskimo
53,Federal-gov,11th,15,Never-married,Priv-house-serv,Own-child,Other
26,?,Bachelors,15,Divorced,Armed-Forces,Not-in-family,Black
49,Never-worked,7th-8th,16,Separated,Farming-fishing,Unmarried,Black
17,State-gov,Some-college,14,Married-AF-spouse,Adm-clerical,Other-relative,White
83,Local-gov,7th-8th,8,Widowed,Exec-managerial,Not-in-family,Other
66,Self-emp-inc,Bachelors,4,Married-AF-spouse,Handlers-cleaners,Husband,White
44,Private,Some-college,15,Married-AF-spouse,Protective-serv,Husband,Other
64,Self-emp-inc,Masters,11,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo
83,State-gov,Doctorate,9,Married-civ-spouse,Prof-specialty,Own-child,Other
19,Never-worked,Masters,8,Separated,Sales,Husband,Other
85,Never-worked,9th,15,Separated,Craft-repair,Husband,Amer-Indian-Eskimo
61,Self-emp-not-inc,Doctorate,14,Divorced,Armed-Forces,Own-child,Amer-Indian-Eskimo
71,Local-gov,Preschool,7,Separated,Craft-repair,Other-relative,Other
60,Private,Preschool,10,Married-civ-spouse,Craft-repair,Unmarried,Black
63,Never-worked,Some-college,10,Married-AF-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander
21,Local-gov,5th-6th,14,Married-spouse-absent,Sales,Not-in-family,Other
34,Federal-gov,Some-college,12,Married-AF-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo
53,?,Assoc-acdm,2,Never-married,Exec-managerial,Unmarried,Other
41,Local-gov,1st-4th,2,Divorced,Sales,Wife,White
56,State-gov,Some-college,13,Widowed,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo
66,Federal-gov,Bachelors,12,Divorced,Other-service,Husband,Asian-Pac-Islander
19,Local-gov,11th,9,Separated,Other-service,Not-in-family,Black
61,Federal-gov,9th,11,Married-spouse-absent,?,Husband,Black
65,Never-worked,9th,3,Widowed,Armed-Forces,Own-child,Black
65,Local-gov,Bachelors,9,Married-AF-spouse,?,Not-in-family,Black
72,Private,Assoc-voc,7,Divorced,Machine-op-inspct,Husband,Other
83,?,Prof-school,13,Widowed,Farming-fishing,Not-in-family,Asian-Pac-Islander
36,Never-worked,Some-college,2,Married-spouse-absent,Transport-moving,Unmarried,White
27,Self-emp-not-inc,11th,2,Never-married,?,Not-in-family,Black
37,Self-emp-inc,12th,16,Married-AF-spouse,Prof-specialty,Other-relative,Amer-Indian-Eskimo
20,Never-worked,HS-grad,4,Divorced,Transport-moving,Unmarried,White
22,Self-emp-inc,1st-4th,7,Separated,Handlers-cleaners,Wife,Black
25,State-gov,Prof-school,3,Separated,?,Not-in-family,Other
54,Private,Prof-school,8,Separated,Farming-fishing,Not-in-family,Asian-Pac-Islander
30,Never-worked,Preschool,5,Separated,Adm-clerical,Other-relative,Amer-Indian-Eskimo
45,Without-pay,Prof-school,9,Never-married,Machine-op-inspct,Wife,Asian-Pac-Islander
41,Without-pay,Assoc-acdm,6,Married-spouse-absent,Machine-op-inspct,Unmarried,White
65,Self-emp-inc,HS-grad,11,Married-spouse-absent,Transport-moving,Other-relative,Asian-Pac-Islander
23,Private,9th,1,Divorced,Farming-fishing,Other-relative,Asian-Pac-Islander
82,State-gov,Assoc-acdm,13,Married-AF-spouse,Priv-house-serv,Not-in-family,Asian-Pac-Islander
81,Never-worked,1st-4th,5,Separated,?,Husband,Black
68,?,5th-6th,2,Never-married,Machine-op-inspct,Husband,Black
83,?,5th-6th,10,Married-AF-spouse,Craft-repair,Wife,White
42,Self-emp-not-inc,11th,14,Married-spouse-absent,Tech-support,Wife,White
26,Private,12th,1,Married-AF-spouse,Handlers-cleaners,Other-relative,Asian-Pac-Islander
61,?,HS-grad,6,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander
81,Without-pay,9th,4,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo
81,Private,12th,1,Married-AF-spouse,Armed-Forces,Unmarried,Black
36,State-gov,Some-college,15,Divorced,Armed-Forces,Not-in-family,Other
46,Self-emp-inc,Preschool,11,Widowed,Adm-clerical,Unmarried,White
55,Federal-gov,Doctorate,14,Married-civ-spouse,Tech-support,Not-in-family,Other
37,Never-worked,HS-grad,15,Separated,Priv-house-serv,Other-relative,White
38,?,7th-8th,2,Married-AF-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo
45,?,Masters,2,Never-married,Adm-clerical,Husband,Amer-Indian-Eskimo
24,Self-emp-inc,Assoc-voc,2,Married-spouse-absent,Armed-Forces,Not-in-family,Black
44,State-gov,Preschool,2,Divorced,Armed-Forces,Other-relative,White
43,Federal-gov,9th,13,Separated,Protective-serv,Wife,Asian-Pac-Islander
83,Never-worked,5th-6th,14,Married-spouse-absent,Sales,Not-in-family,Amer-Indian-Eskimo
39,Self-emp-not-inc,Masters,1,Married-civ-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo
