age,workclass,education,education-num,marital-status,occupation,relationship,race
62,Private,Assoc-acdm,13,Married-spouse-absent,Exec-managerial,Husband,White
28,?,Some-college,7,Married-civ-spouse,?,Husband,White
21,Private,Some-college,16,Never-married,Machine-op-inspct,Husband,White
68,?,Some-college,10,Divorced,Sales,Not-in-family,White
62,Private,Bachelors,3,Widowed,Sales,Other-relative,White
51,Private,Assoc-acdm,11,Married-civ-spouse,Handlers-cleaners,Not-in-family,White
47,Private,Masters,10,Never-married,?,Own-child,White
21,Private,Bachelors,11,Married-civ-spouse,Protective-serv,Unmarried,White
30,Private,HS-grad,7,Divorced,Exec-managerial,Not-in-family,Black
61,Private,HS-grad,12,Never-married,Exec-managerial,Husband,White
34,?,HS-grad,13,Never-married,Transport-moving,Husband,White
45,Private,Assoc-acdm,13,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander
46,Private,Bachelors,9,Married-civ-spouse,Prof-specialty,Not-in-family,White
62,Private,Bachelors,10,Divorced,Other-service,Husband,Black
58,Local-gov,Some-college,16,Married-spouse-absent,Tech-support,Not-in-family,White
28,Private,12th,13,Married-spouse-absent,Adm-clerical,Other-relative,White
45,Local-gov,Some-college,1,Married-civ-spouse,Transport-moving,Unmarried,White
39,State-gov,Assoc-acdm,10,Separated,Prof-specialty,Not-in-family,White
51,State-gov,Bachelors,10,Divorced,Machine-op-inspct,Own-child,White
77,Private,HS-grad,11,Married-civ-spouse,Machine-op-inspct,Unmarried,White
42,Private,Assoc-acdm,13,Separated,Craft-repair,Husband,Asian-Pac-Islander
62,Private,Some-college,3,Married-civ-spouse,Protective-serv,Unmarried,White
20,Private,Bachelors,10,Never-married,Other-service,Other-relative,Black
87,Private,Bachelors,10,Married-civ-spouse,Protective-serv,Own-child,White
20,State-gov,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White
17,?,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White
62,Private,Bachelors,11,Never-married,Machine-op-inspct,Own-child,White
20,Private,Assoc-acdm,11,Separated,Protective-serv,Husband,White
41,Private,Some-college,10,Married-spouse-absent,Craft-repair,Unmarried,White
21,?,Bachelors,10,Married-civ-spouse,Protective-serv,Not-in-family,White
21,Private,Some-college,13,Married-spouse-absent,Handlers-cleaners,Husband,White
90,Private,Assoc-voc,11,Divorced,Craft-repair,Other-relative,White
36,Private,Bachelors,10,Never-married,Protective-serv,Own-child,White
20,Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Own-child,White
40,Private,Bachelors,13,Never-married,?,Not-in-family,White
37,Self-emp-not-inc,Assoc-acdm,11,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander
38,?,Some-college,13,Never-married,Sales,Own-child,White
44,State-gov,Assoc-voc,12,Married-civ-spouse,Protective-serv,Unmarried,Asian-Pac-Islander
20,Self-emp-inc,Bachelors,12,Separated,Handlers-cleaners,Not-in-family,White
77,Private,HS-grad,13,Divorced,Exec-managerial,Own-child,White
77,Private,Bachelors,16,Married-civ-spouse,Transport-moving,Other-relative,White
34,State-gov,Some-college,13,Divorced,Transport-moving,Other-relative,Black
37,State-gov,Assoc-voc,13,Married-spouse-absent,Protective-serv,Unmarried,Black
61,Local-gov,Bachelors,3,Married-civ-spouse,Tech-support,Not-in-family,Asian-Pac-Islander
39,Private,Assoc-voc,10,Never-married,Farming-fishing,Unmarried,White
77,Local-gov,Assoc-acdm,7,Married-spouse-absent,Transport-moving,Own-child,Asian-Pac-Islander
41,Private,Bachelors,13,Never-married,Handlers-cleaners,Husband,White
77,?,HS-grad,10,Never-married,Prof-specialty,Husband,Black
38,Private,Assoc-acdm,10,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander
31,?,Some-college,10,Married-civ-spouse,?,Other-relative,White
53,Private,Some-college,16,Never-married,Sales,Not-in-family,Black
77,?,Some-college,7,Married-civ-spouse,Exec-managerial,Other-relative,White
77,Local-gov,Masters,11,Married-civ-spouse,Sales,Unmarried,Black
77,Private,Bachelors,9,Married-civ-spouse,?,Other-relative,Black
20,Private,12th,11,Never-married,Adm-clerical,Other-relative,White
20,Private,Assoc-acdm,9,Widowed,Handlers-cleaners,Unmarried,Black
42,State-gov,Assoc-acdm,13,Married-spouse-absent,Prof-specialty,Husband,Asian-Pac-Islander
51,Private,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Not-in-family,White
90,Private,Bachelors,3,Widowed,Handlers-cleaners,Husband,White
21,?,Bachelors,10,Married-civ-spouse,Protective-serv,Husband,White
77,Private,Masters,13,Never-married,Prof-specialty,Unmarried,White
61,Private,HS-grad,10,Married-civ-spouse,Exec-managerial,Not-in-family,White
70,Private,Bachelors,10,Never-married,Other-service,Not-in-family,White
41,?,Assoc-acdm,10,Never-married,Protective-serv,Unmarried,Black
34,State-gov,Some-college,16,Divorced,Prof-specialty,Other-relative,White
21,State-gov,Some-college,9,Separated,?,Own-child,White
62,State-gov,Some-college,10,Married-civ-spouse,Handlers-cleaners,Other-relative,White
58,Private,11th,10,Married-civ-spouse,Exec-managerial,Own-child,Black
44,?,Bachelors,16,Divorced,Protective-serv,Other-relative,White
40,State-gov,Bachelors,9,Married-civ-spouse,Tech-support,Unmarried,Black
21,Private,Assoc-acdm,9,Divorced,Handlers-cleaners,Husband,White
61,?,Bachelors,10,Never-married,Other-service,Husband,White
50,Private,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White
34,State-gov,Assoc-acdm,5,Widowed,Tech-support,Not-in-family,White
35,Local-gov,Masters,10,Never-married,?,Husband,White
38,Local-gov,Bachelors,9,Never-married,Sales,Unmarried,White
77,Self-emp-inc,Some-college,13,Married-civ-spouse,Exec-managerial,Other-relative,Black
60,Private,Bachelors,9,Married-civ-spouse,Protective-serv,Husband,White
88,?,HS-grad,10,Never-married,Handlers-cleaners,Own-child,Black
77,Private,HS-grad,10,Married-spouse-absent,Craft-repair,Husband,White
38,Private,Bachelors,9,Never-married,Sales,Other-relative,White
77,State-gov,Bachelors,11,Divorced,?,Husband,White
44,Private,Bachelors,10,Married-spouse-absent,?,Other-relative,White
35,Private,9th,9,Widowed,Tech-support,Unmarried,Asian-Pac-Islander
18,Private,Bachelors,10,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander
43,?,Bachelors,10,Never-married,Exec-managerial,Husband,White
38,Private,9th,13,Divorced,Machine-op-inspct,Not-in-family,White
42,Private,Assoc-voc,10,Never-married,Handlers-cleaners,Husband,White
77,Private,Bachelors,10,Separated,Prof-specialty,Own-child,White
90,Local-gov,Assoc-acdm,16,Widowed,Handlers-cleaners,Own-child,White
20,Private,HS-grad,10,Married-civ-spouse,Priv-house-serv,Not-in-family,White
43,Private,Assoc-voc,13,Married-spouse-absent,Handlers-cleaners,Not-in-family,White
62,?,HS-grad,13,Divorced,Protective-serv,Husband,White
36,Local-gov,Some-college,10,Never-married,Tech-support,Husband,Other
77,?,Bachelors,11,Married-civ-spouse,?,Other-relative,Asian-Pac-Islander
17,?,Some-college,10,Divorced,Handlers-cleaners,Husband,White
34,State-gov,HS-grad,10,Never-married,Exec-managerial,Other-relative,White
42,?,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White
36,Private,Some-college,10,Never-married,Sales,Husband,White
43,?,HS-grad,13,Divorced,Adm-clerical,Husband,White
36,State-gov,Bachelors,10,Married-civ-spouse,Protective-serv,Not-in-family,White
43,Private,HS-grad,13,Married-civ-spouse,Other-service,Husband,White
58,Private,Some-college,12,Married-spouse-absent,Adm-clerical,Husband,White
41,?,Some-college,10,Never-married,?,Husband,White
43,?,12th,9,Never-married,Exec-managerial,Unmarried,White
34,Private,Assoc-acdm,10,Married-civ-spouse,Craft-repair,Own-child,White
34,Private,Bachelors,9,Married-civ-spouse,Transport-moving,Husband,Black
63,Private,HS-grad,10,Never-married,Tech-support,Not-in-family,White
36,Self-emp-inc,Assoc-acdm,10,Married-spouse-absent,Protective-serv,Other-relative,White
44,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White
77,Local-gov,Assoc-acdm,9,Never-married,Adm-clerical,Own-child,White
58,Local-gov,10th,10,Never-married,Craft-repair,Husband,White
77,Private,Bachelors,11,Never-married,Exec-managerial,Own-child,White
34,Private,HS-grad,10,Married-civ-spouse,Tech-support,Own-child,White
41,Local-gov,Bachelors,9,Divorced,Sales,Other-relative,Black
58,?,Some-college,10,Married-spouse-absent,Protective-serv,Not-in-family,White
77,Private,12th,7,Married-civ-spouse,Exec-managerial,Other-relative,White
53,Local-gov,Bachelors,10,Married-spouse-absent,Adm-clerical,Not-in-family,White
47,?,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander
77,Private,HS-grad,9,Never-married,Tech-support,Husband,White
77,Private,Some-college,9,Never-married,Craft-repair,Husband,White
38,Self-emp-inc,Masters,9,Divorced,Protective-serv,Not-in-family,White
47,?,Some-college,9,Never-married,Handlers-cleaners,Unmarried,White
51,Private,HS-grad,16,Divorced,Handlers-cleaners,Other-relative,White
28,?,Assoc-voc,10,Married-spouse-absent,Other-service,Not-in-family,White
17,Local-gov,10th,10,Married-spouse-absent,Handlers-cleaners,Not-in-family,White
58,Private,Assoc-acdm,16,Married-civ-spouse,Protective-serv,Own-child,White
50,Local-gov,Some-college,10,Married-spouse-absent,?,Not-in-family,Black
21,?,HS-grad,9,Married-spouse-absent,Adm-clerical,Own-child,Black
62,Private,HS-grad,13,Married-civ-spouse,Handlers-cleaners,Husband,White
36,Private,Assoc-voc,11,Married-spouse-absent,Handlers-cleaners,Husband,Black
36,Private,HS-grad,13,Widowed,Sales,Husband,White
31,?,HS-grad,10,Divorced,Other-service,Other-relative,White
88,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White
34,Private,Assoc-voc,11,Never-married,Handlers-cleaners,Husband,White
26,?,Bachelors,10,Married-spouse-absent,Machine-op-inspct,Husband,White
77,Private,Assoc-acdm,1,Married-spouse-absent,Tech-support,Own-child,White
43,?,Some-college,5,Married-spouse-absent,Handlers-cleaners,Husband,White
34,Private,HS-grad,10,Never-married,Tech-support,Not-in-family,Black
41,Private,Bachelors,3,Married-civ-spouse,Handlers-cleaners,Unmarried,White
50,Private,HS-grad,13,Married-civ-spouse,Machine-op-inspct,Husband,Black
37,State-gov,HS-grad,9,Never-married,Handlers-cleaners,Husband,White
20,?,Some-college,9,Never-married,Handlers-cleaners,Other-relative,White
58,?,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,White
41,Private,Some-college,11,Married-civ-spouse,Other-service,Not-in-family,White
62,?,Doctorate,3,Widowed,Craft-repair,Husband,Asian-Pac-Islander
30,Private,Assoc-acdm,13,Married-civ-spouse,Exec-managerial,Own-child,White
34,?,Bachelors,16,Married-civ-spouse,Transport-moving,Husband,White
58,State-gov,Assoc-acdm,16,Married-spouse-absent,Handlers-cleaners,Not-in-family,White
30,Private,HS-grad,9,Divorced,Armed-Forces,Not-in-family,White
41,Private,Assoc-acdm,10,Never-married,Transport-moving,Not-in-family,Black
63,?,Some-college,9,Widowed,?,Not-in-family,White
42,?,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Own-child,White
63,Private,Bachelors,9,Never-married,Farming-fishing,Not-in-family,White
44,Private,Masters,9,Widowed,Protective-serv,Husband,Black
17,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,White
63,Self-emp-inc,Assoc-acdm,11,Never-married,Handlers-cleaners,Not-in-family,White
36,Private,Assoc-acdm,10,Widowed,Craft-repair,Husband,White
88,?,Assoc-voc,16,Never-married,Exec-managerial,Other-relative,White
20,Private,HS-grad,5,Divorced,Sales,Husband,White
21,?,Some-college,11,Divorced,Exec-managerial,Husband,White
62,Private,Bachelors,9,Divorced,Machine-op-inspct,Unmarried,White
36,Private,Assoc-acdm,16,Divorced,Handlers-cleaners,Husband,White
20,Private,Some-college,7,Married-civ-spouse,Sales,Husband,White
77,Self-emp-inc,Assoc-acdm,10,Never-married,Prof-specialty,Husband,White
88,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White
34,Local-gov,Some-college,1,Never-married,Tech-support,Other-relative,White
41,?,Assoc-voc,5,Married-spouse-absent,Farming-fishing,Husband,White
26,State-gov,Assoc-acdm,10,Divorced,Protective-serv,Own-child,White
34,Private,Bachelors,10,Never-married,Protective-serv,Not-in-family,White
51,?,Assoc-acdm,10,Married-spouse-absent,Prof-specialty,Other-relative,Black
41,?,HS-grad,10,Widowed,Protective-serv,Unmarried,White
39,State-gov,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Unmarried,White
77,State-gov,Bachelors,9,Never-married,?,Own-child,Black
38,Local-gov,Some-college,13,Widowed,Handlers-cleaners,Other-relative,White
26,Private,Some-college,13,Divorced,?,Husband,White
63,Private,Bachelors,13,Married-civ-spouse,?,Unmarried,White
58,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White
28,Private,Assoc-acdm,10,Married-spouse-absent,Craft-repair,Own-child,White
18,Private,Some-college,3,Divorced,Protective-serv,Not-in-family,White
20,State-gov,Some-college,13,Never-married,Handlers-cleaners,Own-child,White
34,State-gov,9th,16,Divorced,?,Husband,Asian-Pac-Islander
26,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White
50,Private,Assoc-acdm,9,Married-civ-spouse,Machine-op-inspct,Unmarried,White
18,?,HS-grad,10,Married-civ-spouse,Protective-serv,Not-in-family,Other
36,Private,Bachelors,3,Never-married,Prof-specialty,Husband,Asian-Pac-Islander
20,Private,Assoc-acdm,12,Married-spouse-absent,Exec-managerial,Husband,White
41,Private,Some-college,10,Widowed,Protective-serv,Own-child,White
76,?,Some-college,10,Married-spouse-absent,Machine-op-inspct,Husband,White
77,Private,Some-college,10,Never-married,Protective-serv,Other-relative,Asian-Pac-Islander
50,?,Some-college,10,Married-civ-spouse,Sales,Husband,White
87,Private,Some-college,13,Never-married,Handlers-cleaners,Own-child,Black
20,Local-gov,Some-college,10,Married-spouse-absent,Protective-serv,Unmarried,White
28,Private,HS-grad,16,Married-civ-spouse,Handlers-cleaners,Husband,White
21,State-gov,Some-college,10,Never-married,Sales,Husband,White
36,?,HS-grad,16,Married-civ-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander
58,Private,Assoc-acdm,16,Never-married,Other-service,Husband,White
63,Private,Some-college,11,Married-civ-spouse,Craft-repair,Own-child,Black
51,State-gov,9th,10,Married-civ-spouse,Prof-specialty,Husband,White
20,State-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White
20,State-gov,HS-grad,10,Married-spouse-absent,Handlers-cleaners,Own-child,White
58,?,Bachelors,10,Never-married,Exec-managerial,Husband,Black
35,Private,Bachelors,13,Married-civ-spouse,Tech-support,Other-relative,Black
43,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander
58,State-gov,Assoc-acdm,11,Married-civ-spouse,Transport-moving,Husband,Black
36,Private,Bachelors,3,Married-civ-spouse,Protective-serv,Own-child,Black
29,?,Bachelors,13,Married-spouse-absent,Craft-repair,Husband,White
34,Private,Assoc-voc,11,Married-spouse-absent,Tech-support,Own-child,White
20,?,HS-grad,16,Married-spouse-absent,Exec-managerial,Own-child,Black
20,Private,HS-grad,9,Never-married,Craft-repair,Husband,Asian-Pac-Islander
20,Local-gov,Bachelors,10,Married-civ-spouse,Transport-moving,Husband,White
20,Private,10th,12,Never-married,Protective-serv,Husband,White
36,?,12th,10,Divorced,Prof-specialty,Husband,Other
20,Private,HS-grad,5,Divorced,Handlers-cleaners,Own-child,White
21,State-gov,Bachelors,10,Divorced,?,Not-in-family,Black
60,?,Masters,1,Married-civ-spouse,Craft-repair,Husband,White
17,Private,Some-college,11,Never-married,Handlers-cleaners,Unmarried,White
51,State-gov,HS-grad,7,Never-married,?,Other-relative,White
34,?,Some-college,16,Widowed,Prof-specialty,Not-in-family,White
34,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Not-in-family,White
44,Private,HS-grad,10,Separated,Transport-moving,Husband,White
43,Private,Assoc-acdm,16,Married-spouse-absent,?,Own-child,White
90,Private,Bachelors,12,Divorced,Farming-fishing,Husband,White
21,Private,10th,9,Married-civ-spouse,Tech-support,Husband,White
41,?,Assoc-voc,7,Married-spouse-absent,Sales,Not-in-family,Asian-Pac-Islander
77,Private,HS-grad,13,Never-married,Transport-moving,Not-in-family,White
36,Private,Assoc-voc,10,Separated,Tech-support,Not-in-family,Asian-Pac-Islander
21,State-gov,Some-college,9,Married-civ-spouse,Prof-specialty,Not-in-family,White
77,Private,Bachelors,10,Married-civ-spouse,Adm-clerical,Other-relative,White
41,Private,Assoc-acdm,10,Never-married,Sales,Husband,White
32,Private,Assoc-acdm,13,Never-married,Adm-clerical,Unmarried,White
41,?,Bachelors,10,Divorced,Machine-op-inspct,Unmarried,White
44,State-gov,Masters,11,Divorced,Exec-managerial,Own-child,White
41,Private,Some-college,5,Separated,Exec-managerial,Husband,Black
28,Private,Some-college,9,Never-married,Other-service,Own-child,Black
87,?,Some-college,12,Never-married,Handlers-cleaners,Unmarried,White
77,?,Assoc-voc,16,Never-married,Prof-specialty,Not-in-family,White
68,State-gov,Bachelors,10,Married-spouse-absent,Handlers-cleaners,Not-in-family,Asian-Pac-Islander
32,Private,Assoc-acdm,3,Married-spouse-absent,Exec-managerial,Not-in-family,Black
77,State-gov,Some-college,10,Divorced,Protective-serv,Husband,White
31,Private,Some-college,1,Never-married,Craft-repair,Husband,White
21,Private,Some-college,13,Married-spouse-absent,Sales,Not-in-family,White
28,Private,10th,13,Married-civ-spouse,Farming-fishing,Own-child,White
90,Private,HS-grad,11,Divorced,Priv-house-serv,Husband,White
50,Private,Bachelors,9,Separated,Handlers-cleaners,Other-relative,Black
17,Private,Some-college,3,Never-married,Priv-house-serv,Husband,Black
20,Private,Some-college,16,Married-civ-spouse,?,Husband,Black
17,Private,HS-grad,9,Never-married,Prof-specialty,Husband,White
47,?,Some-college,16,Never-married,Handlers-cleaners,Own-child,White
38,Private,Assoc-acdm,13,Divorced,Craft-repair,Husband,Asian-Pac-Islander
38,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Other-relative,White
63,Private,Masters,9,Divorced,Sales,Not-in-family,Black
20,?,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black
20,Private,Bachelors,3,Never-married,Adm-clerical,Husband,Asian-Pac-Islander
36,?,Bachelors,16,Never-married,Tech-support,Not-in-family,White
34,Private,Assoc-voc,10,Married-spouse-absent,Craft-repair,Own-child,White
36,Local-gov,Some-college,10,Married-spouse-absent,Handlers-cleaners,Husband,White
36,?,Some-college,7,Never-married,Exec-managerial,Husband,White
34,?,Assoc-acdm,10,Widowed,Protective-serv,Own-child,White
36,?,HS-grad,10,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander
30,Private,Assoc-voc,9,Widowed,Craft-repair,Own-child,White
61,Private,Bachelors,13,Married-civ-spouse,Sales,Own-child,White
43,State-gov,Bachelors,9,Married-civ-spouse,Farming-fishing,Unmarried,White
41,State-gov,Assoc-acdm,10,Married-civ-spouse,Transport-moving,Not-in-family,White
30,?,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,White
77,?,Bachelors,10,Never-married,Machine-op-inspct,Husband,White
34,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Other-relative,Black
40,Private,Bachelors,10,Married-civ-spouse,Protective-serv,Husband,White
38,Local-gov,Some-college,9,Married-spouse-absent,Sales,Not-in-family,White
40,Private,Bachelors,12,Married-civ-spouse,Transport-moving,Not-in-family,White
50,Private,HS-grad,10,Married-civ-spouse,Sales,Not-in-family,White
61,Private,12th,10,Divorced,Sales,Not-in-family,Asian-Pac-Islander
34,?,11th,11,Never-married,Craft-repair,Own-child,White
17,Private,HS-grad,10,Widowed,Farming-fishing,Husband,Asian-Pac-Islander
36,State-gov,Some-college,16,Married-civ-spouse,Prof-specialty,Not-in-family,Black
77,Private,Bachelors,10,Never-married,Handlers-cleaners,Not-in-family,White
34,Private,HS-grad,10,Married-spouse-absent,Handlers-cleaners,Not-in-family,White
36,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,Black
41,State-gov,Assoc-voc,13,Married-civ-spouse,Exec-managerial,Husband,White
34,Private,Assoc-acdm,11,Never-married,Protective-serv,Other-relative,Black
20,State-gov,11th,10,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander
77,Private,Assoc-acdm,3,Separated,Adm-clerical,Other-relative,White
20,Local-gov,Bachelors,10,Married-civ-spouse,Prof-specialty,Not-in-family,Black
50,Private,12th,10,Married-civ-spouse,Handlers-cleaners,Husband,White
17,Private,Bachelors,13,Divorced,Tech-support,Own-child,White
17,?,Some-college,7,Married-spouse-absent,Farming-fishing,Husband,White
41,Self-emp-inc,HS-grad,10,Divorced,Adm-clerical,Unmarried,White
77,Private,HS-grad,10,Married-civ-spouse,Transport-moving,Husband,White
51,Private,Assoc-acdm,10,Never-married,Handlers-cleaners,Husband,Asian-Pac-Islander
36,Private,Bachelors,10,Separated,Craft-repair,Husband,White
36,?,9th,10,Never-married,Tech-support,Other-relative,White
34,Private,HS-grad,10,Married-civ-spouse,Craft-repair,Own-child,White
58,Private,HS-grad,13,Married-spouse-absent,Craft-repair,Husband,White
20,Private,Some-college,7,Separated,Craft-repair,Husband,White
20,Self-emp-inc,Bachelors,9,Married-civ-spouse,Tech-support,Husband,White
30,Private,Some-college,13,Divorced,Prof-specialty,Other-relative,White
30,?,Bachelors,3,Married-spouse-absent,Protective-serv,Unmarried,Black
77,?,Bachelors,10,Married-spouse-absent,Protective-serv,Husband,White
20,Private,Assoc-acdm,9,Married-civ-spouse,Tech-support,Not-in-family,Asian-Pac-Islander
20,?,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White
88,Private,Some-college,7,Married-civ-spouse,?,Not-in-family,White
41,Private,7th-8th,10,Married-civ-spouse,Prof-specialty,Husband,White
34,Private,10th,10,Married-spouse-absent,Farming-fishing,Husband,White
20,Private,Some-college,13,Never-married,Sales,Not-in-family,White
47,Private,10th,10,Widowed,Sales,Husband,White
87,?,HS-grad,13,Never-married,?,Unmarried,White
77,State-gov,Doctorate,12,Never-married,Farming-fishing,Other-relative,Asian-Pac-Islander
18,Private,9th,10,Married-civ-spouse,Adm-clerical,Husband,White
42,Private,Assoc-voc,9,Married-spouse-absent,Tech-support,Unmarried,Black
39,?,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White
42,Private,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Husband,White
36,?,10th,16,Married-civ-spouse,Handlers-cleaners,Own-child,White
44,Private,Assoc-voc,9,Married-civ-spouse,Handlers-cleaners,Husband,White
88,?,Some-college,1,Married-civ-spouse,Exec-managerial,Not-in-family,White
34,Private,HS-grad,10,Widowed,Farming-fishing,Unmarried,White
30,State-gov,Some-college,16,Never-married,Machine-op-inspct,Husband,Asian-Pac-Islander
76,?,Some-college,10,Married-spouse-absent,Transport-moving,Not-in-family,White
87,?,Assoc-voc,9,Married-civ-spouse,?,Husband,Black
41,Private,Bachelors,12,Married-civ-spouse,Farming-fishing,Not-in-family,White
44,Private,Bachelors,9,Divorced,Sales,Husband,White
51,Private,HS-grad,3,Married-civ-spouse,Craft-repair,Husband,White
58,Private,Assoc-acdm,16,Married-civ-spouse,Transport-moving,Unmarried,White
53,Private,Bachelors,16,Never-married,Tech-support,Own-child,White
62,Private,Assoc-acdm,7,Never-married,Prof-specialty,Other-relative,Black
28,Private,Bachelors,10,Married-civ-spouse,Farming-fishing,Husband,White
47,Private,Bachelors,10,Separated,Handlers-cleaners,Husband,White
58,Private,Assoc-acdm,9,Married-civ-spouse,Exec-managerial,Own-child,White
41,Private,Bachelors,16,Married-civ-spouse,Other-service,Own-child,Black
44,?,Bachelors,13,Widowed,Other-service,Not-in-family,White
45,Local-gov,Bachelors,10,Divorced,Handlers-cleaners,Not-in-family,White
77,Private,Assoc-acdm,7,Married-civ-spouse,Prof-specialty,Unmarried,White
43,?,HS-grad,10,Married-civ-spouse,Adm-clerical,Own-child,White
39,State-gov,Assoc-acdm,16,Married-civ-spouse,Adm-clerical,Other-relative,Other
77,State-gov,Bachelors,10,Married-civ-spouse,?,Own-child,White
53,?,Bachelors,13,Divorced,Prof-specialty,Husband,White
90,Private,Assoc-acdm,10,Never-married,Sales,Husband,White
36,Private,Bachelors,13,Widowed,Protective-serv,Husband,White
17,?,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Unmarried,White
39,?,10th,10,Never-married,Machine-op-inspct,Own-child,White
20,?,Assoc-acdm,13,Never-married,Protective-serv,Not-in-family,White
46,?,HS-grad,10,Married-spouse-absent,Sales,Other-relative,White
63,Local-gov,9th,10,Divorced,Exec-managerial,Husband,Asian-Pac-Islander
20,?,10th,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander
36,Local-gov,Some-college,10,Divorced,Tech-support,Other-relative,White
34,State-gov,Assoc-voc,13,Married-civ-spouse,?,Husband,White
38,State-gov,11th,9,Never-married,Handlers-cleaners,Not-in-family,White
62,Private,Assoc-acdm,13,Divorced,Craft-repair,Husband,White
34,?,Some-college,13,Separated,Protective-serv,Not-in-family,White
30,Private,Bachelors,10,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander
87,Private,Assoc-acdm,11,Married-civ-spouse,Transport-moving,Husband,White
17,?,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,Black
50,State-gov,Assoc-voc,16,Divorced,Sales,Husband,White
53,Private,Assoc-voc,9,Separated,Sales,Own-child,White
76,Private,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White
62,Private,Some-college,13,Never-married,Priv-house-serv,Husband,White
87,Private,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,Black
68,?,9th,10,Widowed,Handlers-cleaners,Husband,Black
34,State-gov,Assoc-acdm,13,Married-civ-spouse,?,Not-in-family,White
30,Private,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Other-relative,White
37,Private,Bachelors,13,Never-married,Protective-serv,Husband,Black
42,State-gov,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Not-in-family,White
40,Private,HS-grad,13,Married-civ-spouse,Machine-op-inspct,Husband,Black
62,Private,HS-grad,13,Married-spouse-absent,Handlers-cleaners,Not-in-family,White
21,?,7th-8th,5,Married-spouse-absent,Handlers-cleaners,Husband,White
36,State-gov,HS-grad,3,Never-married,Handlers-cleaners,Unmarried,Black
34,?,Some-college,13,Married-civ-spouse,Adm-clerical,Not-in-family,White
34,?,Some-college,16,Married-spouse-absent,Exec-managerial,Husband,Asian-Pac-Islander
43,Private,HS-grad,9,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander
34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White
38,Local-gov,Assoc-acdm,16,Married-civ-spouse,Exec-managerial,Husband,White
77,Private,Some-college,13,Never-married,Prof-specialty,Husband,White
20,?,Bachelors,12,Married-civ-spouse,Transport-moving,Not-in-family,White
41,Private,Bachelors,10,Never-married,Transport-moving,Husband,Black
34,Private,Bachelors,11,Married-civ-spouse,Craft-repair,Unmarried,White
51,?,HS-grad,10,Never-married,Handlers-cleaners,Unmarried,White
62,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Other-relative,White
36,Local-gov,HS-grad,16,Separated,?,Husband,White
87,?,9th,13,Married-civ-spouse,Prof-specialty,Husband,White
33,?,9th,10,Widowed,Tech-support,Own-child,Black
46,?,Some-college,13,Married-spouse-absent,?,Not-in-family,Asian-Pac-Islander
19,Private,Some-college,10,Married-spouse-absent,Farming-fishing,Own-child,White
51,Private,Assoc-acdm,9,Never-married,Farming-fishing,Husband,White
