age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
23,Private,184169,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,1844,20,United-States,>50K
40,?,83742,HS-grad,14,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,11678,0,40,United-States,<=50K
40,Private,164204,HS-grad,11,Divorced,Exec-managerial,Own-child,White,Female,0,0,86,United-States,<=50K
38,?,67808,HS-grad,9,Never-married,Other-service,Husband,White,Male,0,0,85,United-States,<=50K
32,Private,184045,Bachelors,4,Married-civ-spouse,Sales,Own-child,White,Female,0,810,40,United-States,>50K
62,Private,60661,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,2463,0,30,United-States,<=50K
35,?,118462,Assoc-voc,10,Married-civ-spouse,Prof-specialty,Husband,Black,Female,114,1741,66,United-States,<=50K
49,Self-emp-not-inc,247514,Some-college,10,Married-civ-spouse,Farming-fishing,Unmarried,White,Female,7688,1340,70,United-States,<=50K
17,Private,251585,5th-6th,7,Never-married,Craft-repair,Not-in-family,White,Male,1424,0,40,United-States,<=50K
27,Local-gov,178709,HS-grad,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,47,United-States,<=50K
34,Private,190763,Assoc-voc,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,1797,2206,40,United-States,<=50K
44,Private,379393,9th,9,Never-married,?,Husband,White,Male,2105,0,77,United-States,<=50K
41,Private,33308,Assoc-voc,9,Never-married,Prof-specialty,Husband,White,Male,0,1408,37,United-States,<=50K
75,Private,295912,Some-college,12,Divorced,Prof-specialty,Not-in-family,White,Male,2174,0,20,Puerto-Rico,<=50K
20,Private,118462,Bachelors,11,Married-civ-spouse,Machine-op-inspct,Own-child,Black,Male,2009,0,45,United-States,<=50K
58,Private,158963,Some-college,10,Married-civ-spouse,Sales,Not-in-family,Black,Female,0,1411,40,United-States,<=50K
38,State-gov,296999,Masters,9,Never-married,Prof-specialty,Husband,White,Male,0,2559,80,United-States,>50K
47,Private,206325,Assoc-acdm,9,Divorced,?,Own-child,White,Male,0,0,91,United-States,<=50K
24,Self-emp-not-inc,259351,5th-6th,9,Never-married,Prof-specialty,Husband,White,Male,0,2282,1,United-States,<=50K
27,?,462255,Bachelors,9,Married-civ-spouse,Other-service,Husband,White,Female,2993,1848,40,United-States,<=50K
41,Private,131573,Some-college,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K
37,Private,186888,7th-8th,14,Never-married,Exec-managerial,Husband,White,Male,0,323,40,United-States,<=50K
35,Private,55215,HS-grad,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,2238,85,Guatemala,>50K
44,Private,103932,Assoc-acdm,14,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
40,Private,221740,HS-grad,10,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States,>50K
22,Private,171236,Some-college,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
47,Private,340428,Some-college,5,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,56,United-States,<=50K
59,Private,204085,HS-grad,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
55,?,40200,Some-college,15,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2050,2002,40,United-States,<=50K
28,Private,311974,10th,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
37,Local-gov,186067,Some-college,9,Married-civ-spouse,Sales,Not-in-family,White,Male,5721,0,36,United-States,<=50K
26,Private,125106,11th,14,Married-civ-spouse,Craft-repair,Husband,White,Female,2635,2080,32,United-States,<=50K
37,Private,318934,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,6418,1848,40,United-States,>50K
53,Private,221072,Masters,11,Divorced,Transport-moving,Own-child,White,Female,0,213,59,United-States,<=50K
35,Private,138975,Some-college,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,1974,40,Dominican-Republic,>50K
22,Private,425528,HS-grad,9,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,15,Dominican-Republic,<=50K
39,Private,133692,10th,14,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,0,1974,14,United-States,<=50K
24,Private,369678,Bachelors,11,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,80,United-States,<=50K
67,Without-pay,72998,Bachelors,5,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,2936,1902,56,United-States,<=50K
22,Private,197384,Bachelors,13,Never-married,?,Husband,Black,Female,0,0,28,United-States,<=50K
38,Private,74275,Some-college,9,Never-married,?,Unmarried,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
40,Private,245062,Some-college,10,Never-married,Craft-repair,Other-relative,White,Male,0,1485,32,Italy,<=50K
23,Private,207627,Assoc-voc,9,Married-civ-spouse,Craft-repair,Unmarried,White,Male,2463,2824,15,United-States,<=50K
45,Private,77209,Some-college,11,Widowed,Machine-op-inspct,Husband,White,Male,99999,0,77,United-States,>50K
36,Private,239093,HS-grad,10,Never-married,Craft-repair,Husband,White,Male,2993,0,60,Germany,>50K
34,?,114797,Bachelors,9,Married-civ-spouse,Machine-op-inspct,Unmarried,Black,Male,0,2051,12,United-States,>50K
33,Private,74275,Masters,13,Never-married,Prof-specialty,Unmarried,White,Male,1086,1974,32,United-States,<=50K
23,Self-emp-not-inc,388998,Bachelors,9,Never-married,Other-service,Husband,White,Female,0,0,48,El-Salvador,<=50K
39,Private,283613,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
59,Private,180284,HS-grad,10,Never-married,Handlers-cleaners,Wife,White,Male,0,0,11,United-States,<=50K
75,Private,226918,11th,4,Widowed,Machine-op-inspct,Husband,White,Female,0,2002,60,United-States,<=50K
43,Private,153141,Preschool,13,Never-married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,80914,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,77,Italy,<=50K
18,Private,186788,Masters,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
44,Private,34965,HS-grad,10,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,>50K
58,Private,292058,Some-college,9,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,2415,40,United-States,<=50K
62,Private,101996,HS-grad,10,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,186087,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,7688,0,55,Jamaica,<=50K
35,Private,170382,Some-college,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,Puerto-Rico,<=50K
81,Private,184117,Masters,9,Married-civ-spouse,?,Wife,White,Male,4865,1340,65,United-States,>50K
26,Private,183810,Bachelors,12,Never-married,Prof-specialty,Husband,White,Male,6497,0,32,United-States,<=50K
64,Self-emp-not-inc,100228,Bachelors,10,Married-civ-spouse,Other-service,Husband,White,Female,0,0,74,Japan,<=50K
17,Private,124953,Some-college,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,36,United-States,<=50K
40,Private,270572,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,White,Male,2829,2002,36,United-States,<=50K
38,Private,396099,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,1669,77,?,<=50K
61,State-gov,201196,HS-grad,11,Married-civ-spouse,?,Not-in-family,White,Male,0,2057,40,United-States,>50K
64,Private,224421,HS-grad,10,Divorced,Prof-specialty,Husband,White,Male,0,1977,77,United-States,<=50K
58,Private,236985,10th,4,Divorced,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
28,State-gov,297551,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,27,United-States,>50K
49,Private,162358,Some-college,9,Never-married,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,1902,40,Mexico,<=50K
18,Private,361870,Some-college,14,Never-married,Adm-clerical,Husband,White,Female,2993,1340,41,United-States,<=50K
64,Private,196627,Some-college,10,Married-civ-spouse,Sales,Unmarried,White,Female,7688,2001,42,United-States,<=50K
32,Private,387839,9th,4,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
83,Private,208778,Bachelors,9,Divorced,Adm-clerical,Own-child,White,Male,0,0,50,Germany,<=50K
20,Private,140359,HS-grad,10,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,213,40,Vietnam,<=50K
27,Private,255822,Some-college,6,Divorced,Sales,Not-in-family,White,Male,2463,0,60,United-States,>50K
35,Private,219902,Some-college,5,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,2051,50,United-States,<=50K
25,Private,205024,Bachelors,13,Separated,Sales,Husband,White,Female,6723,2824,40,United-States,<=50K
55,Private,131573,Masters,9,Married-civ-spouse,Other-service,Husband,White,Female,2829,0,40,United-States,<=50K
34,Private,346321,11th,9,Married-civ-spouse,Craft-repair,Husband,White,Female,7430,0,45,United-States,<=50K
69,Private,151793,Some-college,9,Never-married,Prof-specialty,Wife,White,Male,0,0,40,United-States,>50K
42,?,190964,Assoc-voc,5,Never-married,?,Husband,White,Male,0,2002,70,United-States,<=50K
36,Private,206359,Preschool,10,Never-married,?,Husband,White,Female,0,0,50,United-States,<=50K
39,Local-gov,243368,Assoc-acdm,9,Never-married,Handlers-cleaners,Unmarried,White,Male,6723,1974,36,United-States,<=50K
81,Private,191782,Some-college,9,Never-married,Transport-moving,Husband,White,Female,41310,2238,50,United-States,<=50K
26,Self-emp-inc,61298,HS-grad,12,Married-civ-spouse,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,2009,0,66,United-States,<=50K
18,Private,229504,HS-grad,13,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,50,United-States,<=50K
24,?,265314,Bachelors,7,Divorced,Exec-managerial,Unmarried,White,Female,1151,0,50,United-States,<=50K
33,Private,203353,Some-college,9,Never-married,Other-service,Not-in-family,White,Female,2202,0,66,United-States,>50K
35,Local-gov,212760,Bachelors,8,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Male,0,3683,25,Philippines,<=50K
74,Local-gov,200960,Bachelors,10,Never-married,Tech-support,Unmarried,White,Female,0,1411,85,United-States,<=50K
30,Private,150371,Some-college,9,Married-civ-spouse,Other-service,Wife,White,Male,2050,0,48,United-States,<=50K
53,Self-emp-not-inc,327612,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,2105,0,40,United-States,>50K
25,Private,187551,Some-college,12,Married-civ-spouse,Sales,Husband,White,Female,0,0,67,United-States,<=50K
29,Private,386331,Preschool,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,594,0,36,United-States,<=50K
41,Private,131288,HS-grad,9,Divorced,Farming-fishing,Husband,White,Female,0,0,47,United-States,>50K
28,Private,108247,Assoc-acdm,9,Never-married,Other-service,Own-child,White,Male,0,1741,66,United-States,<=50K
64,Private,35330,11th,9,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,77,United-States,>50K
81,Private,137953,11th,11,Widowed,?,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,217379,Some-college,9,Divorced,Adm-clerical,Own-child,White,Male,0,0,50,Guatemala,<=50K
44,Self-emp-not-inc,325732,Masters,15,Never-married,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
45,Never-worked,317219,Some-college,13,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,38,United-States,<=50K
40,Private,218215,Some-college,9,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Local-gov,336088,Bachelors,10,Married-civ-spouse,?,Husband,White,Male,0,0,36,United-States,>50K
43,?,229636,7th-8th,10,Divorced,Prof-specialty,Own-child,White,Male,0,1340,37,Philippines,>50K
45,Private,179569,11th,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,25,United-States,>50K
32,Private,433669,12th,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,594,0,65,United-States,<=50K
26,Self-emp-inc,303212,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,810,30,?,<=50K
45,Private,52888,Masters,13,Divorced,Craft-repair,Husband,White,Female,0,1579,40,United-States,<=50K
18,Federal-gov,130589,Some-college,12,Never-married,Other-service,Not-in-family,White,Female,0,2051,20,United-States,<=50K
41,Private,194243,Bachelors,9,Never-married,Exec-managerial,Husband,White,Male,0,213,48,United-States,>50K
28,?,327202,7th-8th,13,Divorced,Prof-specialty,Husband,Black,Male,0,0,20,United-States,<=50K
32,Private,147719,HS-grad,11,Never-married,Craft-repair,Not-in-family,White,Male,2993,0,35,United-States,<=50K
27,Private,193490,Masters,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,<=50K
74,Private,152035,Bachelors,10,Never-married,Machine-op-inspct,Husband,Black,Male,0,0,11,United-States,>50K
34,Private,139883,Prof-school,15,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,>50K
22,?,187089,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,25,United-States,<=50K
35,Private,152461,Assoc-acdm,10,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,2463,0,45,United-States,<=50K
47,Private,108140,HS-grad,15,Never-married,Craft-repair,Husband,White,Male,2105,1340,94,United-States,<=50K
40,Private,133169,1st-4th,10,Married-civ-spouse,Sales,Own-child,White,Male,2176,2352,45,United-States,<=50K
61,Private,422960,Assoc-voc,7,Married-civ-spouse,Sales,Husband,White,Male,7688,0,85,United-States,<=50K
39,Private,248374,11th,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,35,United-States,<=50K
25,Private,199472,Preschool,10,Never-married,Tech-support,Other-relative,White,Female,0,0,45,United-States,<=50K
35,Private,242077,Some-college,13,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,86,United-States,<=50K
64,Self-emp-not-inc,93449,Assoc-acdm,10,Married-civ-spouse,Transport-moving,Wife,White,Male,0,1844,65,United-States,<=50K
56,Local-gov,185437,HS-grad,12,Married-civ-spouse,?,Not-in-family,White,Female,0,0,40,Holand-Netherlands,<=50K
22,Private,42401,Masters,10,Divorced,Exec-managerial,Husband,White,Female,14344,0,20,United-States,>50K
62,Private,31606,Preschool,4,Divorced,Handlers-cleaners,Husband,White,Male,0,2352,40,United-States,>50K
38,Private,33315,Some-college,10,Never-married,Priv-house-serv,Husband,White,Male,2829,2352,40,United-States,<=50K
35,Private,327127,Assoc-acdm,13,Married-civ-spouse,Adm-clerical,Other-relative,Black,Male,0,1977,36,United-States,<=50K
64,Private,459465,Some-college,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,2993,2001,85,United-States,>50K
18,Private,374905,Assoc-voc,9,Married-civ-spouse,Other-service,Husband,White,Male,0,1408,85,United-States,<=50K
35,Private,102092,12th,13,Married-civ-spouse,?,Own-child,White,Male,6723,2001,40,United-States,<=50K
36,Private,75763,HS-grad,9,Never-married,Craft-repair,Wife,White,Male,2228,3900,94,United-States,<=50K
29,Private,190562,Some-college,9,Never-married,Adm-clerical,Wife,White,Male,0,0,45,United-States,>50K
35,Private,167777,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1590,40,United-States,>50K
58,Private,126743,Masters,10,Widowed,Craft-repair,Husband,Black,Female,0,213,40,United-States,<=50K
23,Private,163090,Some-college,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,30,United-States,<=50K
36,Private,143058,Assoc-acdm,9,Divorced,Other-service,Own-child,White,Male,0,2352,40,United-States,<=50K
36,Private,120691,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,2829,1844,40,United-States,>50K
74,Private,125892,HS-grad,3,Separated,Tech-support,Husband,White,Male,7298,0,40,United-States,>50K
18,Private,182740,Bachelors,10,Never-married,?,Husband,White,Male,2050,1669,36,United-States,>50K
56,?,259705,Some-college,11,Never-married,Exec-managerial,Husband,White,Male,0,0,85,United-States,>50K
32,Private,104756,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,8614,0,50,United-States,<=50K
32,Self-emp-not-inc,301835,11th,10,Never-married,Other-service,Wife,White,Male,0,0,86,Dominican-Republic,<=50K
34,?,39464,HS-grad,13,Never-married,Adm-clerical,Unmarried,White,Male,2993,2001,25,United-States,<=50K
39,Private,255934,Masters,9,Separated,Prof-specialty,Not-in-family,White,Male,0,1974,50,United-States,<=50K
27,Local-gov,300404,Assoc-voc,14,Widowed,Craft-repair,Not-in-family,White,Female,0,0,86,United-States,<=50K
44,Without-pay,300975,7th-8th,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
58,Private,169958,Assoc-voc,12,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,96,United-States,<=50K
34,Private,208869,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,35,United-States,<=50K
40,Private,229842,Masters,7,Never-married,Sales,Own-child,White,Male,0,880,40,United-States,>50K
41,State-gov,79827,12th,13,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
18,Private,84979,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,Dominican-Republic,<=50K
22,Private,41526,HS-grad,13,Divorced,Adm-clerical,Husband,White,Male,0,1844,1,United-States,<=50K
59,Private,156040,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2559,40,Philippines,<=50K
34,Private,272338,Some-college,13,Divorced,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
62,Private,175479,Assoc-voc,7,Widowed,Exec-managerial,Own-child,White,Male,0,0,50,United-States,<=50K
24,Private,176696,Masters,13,Divorced,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K
64,Private,170850,Some-college,15,Divorced,Transport-moving,Husband,White,Female,0,1408,40,United-States,<=50K
22,Private,160674,Some-college,10,Divorced,Prof-specialty,Own-child,White,Male,0,2352,41,United-States,<=50K
49,Private,140863,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,10,United-States,>50K
58,Local-gov,369549,Some-college,9,Never-married,Other-service,Husband,White,Female,0,1887,40,United-States,>50K
36,Private,125442,Some-college,13,Married-civ-spouse,?,Not-in-family,White,Male,2463,2205,77,United-States,<=50K
20,?,138157,Bachelors,9,Divorced,Transport-moving,Husband,White,Female,0,0,40,United-States,<=50K
58,Private,134746,7th-8th,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,5721,0,1,United-States,<=50K
45,Private,301070,11th,13,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,<=50K
30,Self-emp-not-inc,199316,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,6849,974,80,United-States,<=50K
25,Private,65716,Some-college,12,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,40,Japan,>50K
24,Self-emp-not-inc,123856,12th,9,Married-civ-spouse,Tech-support,Unmarried,White,Female,0,419,50,El-Salvador,<=50K
54,Private,140121,Some-college,10,Separated,Exec-managerial,Husband,White,Male,15024,0,77,United-States,>50K
68,Private,208463,Masters,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25,United-States,>50K
46,Private,426263,Some-college,9,Never-married,Farming-fishing,Own-child,White,Male,2463,2001,40,United-States,<=50K
40,Private,289748,Some-college,9,Never-married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,228472,HS-grad,10,Never-married,Other-service,Husband,White,Male,0,1721,25,United-States,<=50K
68,Self-emp-not-inc,215476,Some-college,12,Married-civ-spouse,Sales,Husband,White,Female,7430,0,27,United-States,<=50K
24,Without-pay,317219,Masters,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
37,Private,173351,Assoc-acdm,6,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,2635,0,40,United-States,<=50K
20,?,205822,Bachelors,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,Puerto-Rico,<=50K
81,Self-emp-not-inc,482732,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,4687,3900,40,United-States,<=50K
32,Self-emp-not-inc,67958,Bachelors,4,Never-married,Sales,Own-child,White,Female,6723,0,40,United-States,<=50K
55,Self-emp-inc,388812,Doctorate,13,Married-civ-spouse,?,Husband,White,Female,0,2002,40,United-States,<=50K
61,Private,122041,Some-college,13,Never-married,Farming-fishing,Wife,White,Male,0,0,85,United-States,<=50K
34,Private,197728,HS-grad,4,Divorced,Sales,Husband,White,Male,0,0,3,United-States,>50K
22,?,188048,Some-college,14,Married-civ-spouse,Adm-clerical,Unmarried,Black,Male,0,1340,86,Taiwan,<=50K
62,?,117683,Some-college,9,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,40,Puerto-Rico,>50K
41,Self-emp-inc,329752,12th,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,1340,55,United-States,<=50K
25,Private,209449,Doctorate,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,>50K
35,State-gov,64292,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,25,France,>50K
22,Private,359292,Some-college,10,Never-married,Sales,Own-child,White,Male,99999,0,11,United-States,>50K
56,Private,194504,Some-college,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,2352,14,United-States,<=50K
58,Private,241350,Some-college,9,Never-married,Transport-moving,Not-in-family,White,Female,0,2559,70,United-States,<=50K
41,Private,189404,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,2001,36,United-States,<=50K
40,Self-emp-not-inc,278322,Assoc-voc,12,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,0,2547,86,United-States,<=50K
25,Private,278039,Masters,9,Divorced,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
46,?,111772,HS-grad,13,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
47,Private,92430,Some-college,4,Married-civ-spouse,Handlers-cleaners,Wife,Black,Male,5455,2179,60,United-States,<=50K
34,Private,199193,Masters,9,Separated,Sales,Not-in-family,Black,Male,3103,3770,37,United-States,<=50K
81,?,168370,Bachelors,10,Widowed,Prof-specialty,Husband,White,Male,0,2001,54,United-States,<=50K
58,Local-gov,175587,Bachelors,9,Married-civ-spouse,?,Not-in-family,White,Male,6418,2001,40,Guatemala,<=50K
37,Private,286405,Bachelors,4,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,1797,0,40,Laos,<=50K
56,Self-emp-inc,245053,Masters,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,213,59,United-States,<=50K
24,Private,103110,Some-college,15,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,11,United-States,<=50K
35,Private,301591,Preschool,9,Never-married,Adm-clerical,Husband,White,Female,0,0,38,?,>50K
40,Self-emp-not-inc,128432,Assoc-voc,9,Never-married,Exec-managerial,Husband,White,Male,0,3900,40,United-States,<=50K
21,?,185287,Assoc-voc,14,Separated,Craft-repair,Other-relative,White,Male,0,2824,97,United-States,<=50K
24,Self-emp-not-inc,249271,Some-college,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
47,Private,203204,12th,15,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,60,United-States,>50K
25,Private,210547,HS-grad,4,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,25,United-States,<=50K
32,Private,159796,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
24,Private,172907,Some-college,9,Married-civ-spouse,Other-service,Husband,White,Female,0,1408,36,United-States,>50K
42,Private,39181,Some-college,9,Divorced,Other-service,Husband,White,Male,0,0,86,United-States,<=50K
54,Private,123273,Bachelors,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,77,United-States,<=50K
21,Private,381153,Preschool,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,Guatemala,<=50K
74,Private,311569,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1340,50,United-States,<=50K
37,Federal-gov,159077,Some-college,5,Separated,Craft-repair,Husband,White,Male,0,810,45,Japan,<=50K
69,Private,312881,HS-grad,5,Married-civ-spouse,Tech-support,Husband,White,Male,9562,0,37,United-States,<=50K
49,Private,257659,HS-grad,4,Married-civ-spouse,Farming-fishing,Unmarried,Asian-Pac-Islander,Male,0,2559,40,?,<=50K
47,Self-emp-inc,34503,HS-grad,13,Never-married,Machine-op-inspct,Wife,White,Female,6418,0,40,United-States,<=50K
77,Private,202416,Some-college,13,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,29,United-States,<=50K
47,Self-emp-inc,148884,HS-grad,6,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
36,Private,110396,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,<=50K
18,Private,110978,11th,13,Married-civ-spouse,Sales,Own-child,White,Female,2174,0,66,United-States,>50K
26,Private,191779,Doctorate,13,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,3900,30,United-States,>50K
51,?,146603,Some-college,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,194243,HS-grad,11,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,14344,0,40,United-States,<=50K
27,Local-gov,168601,Some-college,9,Never-married,Craft-repair,Husband,White,Male,1409,1977,48,United-States,<=50K
58,?,235847,Bachelors,13,Married-civ-spouse,?,Husband,White,Female,41310,0,50,Puerto-Rico,<=50K
56,Private,47496,Masters,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,77,United-States,>50K
22,Private,298215,HS-grad,10,Never-married,?,Husband,Black,Male,0,1579,25,United-States,>50K
38,Local-gov,240323,Doctorate,9,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Male,0,1887,40,United-States,<=50K
64,Private,112860,HS-grad,7,Never-married,Transport-moving,Other-relative,Black,Female,6849,3004,60,United-States,<=50K
45,Private,254270,Some-college,9,Never-married,Transport-moving,Wife,White,Female,2050,0,15,United-States,>50K
26,Private,372838,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,0,0,31,United-States,>50K
18,?,31141,Assoc-acdm,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,114362,HS-grad,9,Never-married,Prof-specialty,Husband,White,Female,0,213,45,United-States,<=50K
18,Private,230767,Prof-school,9,Married-civ-spouse,?,Husband,Black,Male,2936,0,42,United-States,<=50K
37,Private,173888,Preschool,10,Divorced,Sales,Husband,White,Female,2009,0,40,United-States,>50K
51,Private,128715,10th,5,Never-married,Other-service,Not-in-family,White,Female,0,0,11,United-States,<=50K
47,Private,134768,Some-college,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K
59,Private,133520,HS-grad,13,Married-civ-spouse,Other-service,Unmarried,White,Male,2009,0,77,United-States,>50K
68,Private,42402,HS-grad,9,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
42,Private,204389,Assoc-voc,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,25,United-States,<=50K
64,Private,328947,11th,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,<=50K
24,?,262688,Bachelors,10,Married-civ-spouse,Priv-house-serv,Not-in-family,Black,Male,0,0,18,United-States,<=50K
