age,workclass,education,education-num,marital-status,occupation,relationship,race
41,Self-emp-inc,1st-4th,13,Never-married,Other-service,Not-in-family,White
47,Private,Some-college,9,Married-civ-spouse,Transport-moving,Not-in-family,White
27,Private,Some-college,5,Widowed,Exec-managerial,Not-in-family,White
59,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White
65,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,Black
41,Self-emp-not-inc,HS-grad,10,Never-married,Prof-specialty,Husband,White
21,Private,HS-grad,10,Divorced,Exec-managerial,Husband,Black
38,?,Bachelors,11,Divorced,Machine-op-inspct,Husband,White
31,Private,Assoc-acdm,9,Married-civ-spouse,Prof-specialty,Husband,Black
37,State-gov,9th,9,Married-civ-spouse,Craft-repair,Other-relative,White
37,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White
20,Self-emp-inc,10th,10,Married-civ-spouse,Other-service,Own-child,White
20,State-gov,Bachelors,10,Never-married,Machine-op-inspct,Other-relative,White
38,Private,Assoc-voc,14,Married-civ-spouse,Sales,Husband,Other
37,Private,Some-college,9,Never-married,Sales,Husband,Black
47,Private,Some-college,10,Married-spouse-absent,Craft-repair,Husband,White
43,Private,Assoc-voc,9,Divorced,Craft-repair,Husband,White
45,?,Assoc-voc,13,Married-civ-spouse,Prof-specialty,Not-in-family,White
25,Private,Some-college,8,Married-civ-spouse,Farming-fishing,Unmarried,White
45,Private,HS-grad,12,Never-married,Exec-managerial,Own-child,White
17,Private,11th,13,Married-civ-spouse,Other-service,Wife,White
38,Self-emp-not-inc,Some-college,9,Divorced,Machine-op-inspct,Own-child,White
29,State-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White
23,Local-gov,Masters,12,Never-married,Prof-specialty,Other-relative,White
29,Private,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Unmarried,White
44,?,10th,13,Divorced,Transport-moving,Husband,Black
27,Self-emp-inc,HS-grad,5,Never-married,Sales,Husband,White
27,Private,Preschool,13,Married-civ-spouse,Tech-support,Husband,White
21,Private,Bachelors,9,Married-civ-spouse,Prof-specialty,Unmarried,White
35,Local-gov,Bachelors,10,Married-civ-spouse,Prof-specialty,Not-in-family,Black
52,Private,Masters,10,Widowed,Adm-clerical,Husband,White
39,Self-emp-not-inc,Bachelors,15,Married-civ-spouse,Adm-clerical,Wife,White
37,Private,Assoc-voc,9,Never-married,Craft-repair,Own-child,White
35,Private,HS-grad,10,Married-civ-spouse,Craft-repair,Wife,White
29,Private,HS-grad,15,Never-married,Exec-managerial,Unmarried,White
36,Private,Bachelors,10,Married-civ-spouse,Exec-managerial,Own-child,White
51,Self-emp-inc,11th,9,Married-civ-spouse,Machine-op-inspct,Own-child,White
43,Private,Bachelors,10,Never-married,Sales,Not-in-family,White
47,Private,9th,10,Never-married,Sales,Unmarried,White
35,Private,Masters,3,Never-married,Craft-repair,Not-in-family,White
29,Private,Some-college,8,Never-married,Sales,Unmarried,White
43,Private,HS-grad,9,Never-married,Other-service,Husband,Black
44,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,White
60,Private,Some-college,16,Married-spouse-absent,Other-service,Unmarried,White
46,Local-gov,Some-college,9,Never-married,Exec-managerial,Not-in-family,White
62,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Unmarried,White
35,Private,10th,7,Divorced,Craft-repair,Unmarried,White
39,Private,Bachelors,10,Married-civ-spouse,Protective-serv,Not-in-family,White
44,Private,HS-grad,11,Divorced,Tech-support,Husband,White
29,Private,5th-6th,10,Married-civ-spouse,Prof-specialty,Unmarried,White
21,Private,HS-grad,10,Married-civ-spouse,?,Husband,White
28,Private,Masters,6,Married-civ-spouse,Adm-clerical,Husband,White
85,Local-gov,Doctorate,9,Never-married,Transport-moving,Unmarried,White
50,Private,Some-college,9,Married-civ-spouse,Farming-fishing,Own-child,White
38,Private,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White
58,Private,Some-college,9,Never-married,Craft-repair,Not-in-family,White
40,Private,Bachelors,10,Separated,Adm-clerical,Husband,White
54,Private,Some-college,9,Divorced,Sales,Unmarried,White
25,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black
35,Self-emp-not-inc,Bachelors,10,Divorced,Sales,Husband,White
62,Private,Masters,9,Never-married,Adm-clerical,Husband,White
22,Private,Some-college,12,Married-civ-spouse,Craft-repair,Not-in-family,White
41,Private,11th,4,Married-civ-spouse,Craft-repair,Own-child,White
25,Private,Assoc-acdm,10,Married-civ-spouse,Exec-managerial,Not-in-family,White
21,Private,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White
24,Self-emp-inc,Some-college,9,Married-civ-spouse,Adm-clerical,Unmarried,White
24,Private,HS-grad,4,Married-civ-spouse,Prof-specialty,Husband,White
59,Self-emp-inc,Bachelors,9,Married-civ-spouse,Adm-clerical,Unmarried,Black
45,Private,Bachelors,3,Never-married,Tech-support,Not-in-family,White
53,Private,10th,9,Married-civ-spouse,Exec-managerial,Husband,White
41,Private,Bachelors,13,Never-married,Craft-repair,Unmarried,White
45,Local-gov,Masters,9,Married-civ-spouse,Sales,Own-child,White
56,Private,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White
38,Private,Assoc-acdm,13,Divorced,Adm-clerical,Husband,White
21,Private,Bachelors,10,Married-civ-spouse,Exec-managerial,Own-child,White
34,Private,HS-grad,7,Married-civ-spouse,Other-service,Husband,Black
34,Local-gov,Prof-school,13,Divorced,Adm-clerical,Not-in-family,Black
77,Private,Some-college,13,Married-civ-spouse,Exec-managerial,Not-in-family,White
26,State-gov,HS-grad,9,Divorced,Machine-op-inspct,Husband,White
40,Private,Bachelors,9,Never-married,Sales,Husband,White
35,Private,Some-college,6,Never-married,Transport-moving,Husband,White
22,Private,Bachelors,14,Never-married,Tech-support,Husband,White
62,Federal-gov,HS-grad,11,Divorced,Exec-managerial,Not-in-family,White
35,Private,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White
27,Private,Bachelors,9,Divorced,Prof-specialty,Husband,White
52,Private,Some-college,10,Never-married,Machine-op-inspct,Husband,Amer-Indian-Eskimo
29,Private,Some-college,10,Separated,Other-service,Not-in-family,Black
23,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White
25,Private,Assoc-acdm,9,Married-civ-spouse,Adm-clerical,Not-in-family,White
47,Private,HS-grad,13,Married-civ-spouse,Prof-specialty,Own-child,White
38,Self-emp-inc,HS-grad,14,Never-married,Other-service,Not-in-family,White
25,Private,Bachelors,9,Never-married,Other-service,Not-in-family,White
45,Private,HS-grad,11,Never-married,Sales,Husband,White
48,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White
51,Local-gov,Some-college,15,Divorced,Other-service,Husband,White
27,Private,Bachelors,10,Never-married,Exec-managerial,Husband,White
49,Self-emp-inc,Some-college,9,Never-married,Prof-specialty,Not-in-family,White
19,Private,Bachelors,9,Divorced,?,Husband,White
21,?,HS-grad,9,Never-married,Craft-repair,Husband,White
49,Private,HS-grad,13,Never-married,Farming-fishing,Not-in-family,White
42,Private,HS-grad,8,Married-spouse-absent,Machine-op-inspct,Not-in-family,White
50,Private,12th,14,Married-civ-spouse,Exec-managerial,Husband,White
18,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Black
18,Self-emp-not-inc,HS-grad,12,Married-civ-spouse,Machine-op-inspct,Not-in-family,White
46,Private,HS-grad,7,Married-civ-spouse,Other-service,Not-in-family,White
66,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black
26,Local-gov,9th,8,Never-married,Sales,Husband,White
32,Private,Bachelors,10,Never-married,Other-service,Own-child,White
36,Private,Some-college,9,Married-civ-spouse,Tech-support,Unmarried,White
17,Private,HS-grad,9,Married-civ-spouse,Sales,Own-child,White
57,Private,Some-college,11,Never-married,Protective-serv,Not-in-family,White
24,Local-gov,Bachelors,7,Divorced,Other-service,Not-in-family,White
23,Private,Some-college,7,Married-civ-spouse,Prof-specialty,Husband,White
55,Private,Some-college,9,Never-married,Adm-clerical,Husband,Black
38,Self-emp-not-inc,HS-grad,11,Never-married,Craft-repair,Husband,White
38,Local-gov,HS-grad,10,Married-civ-spouse,Craft-repair,Unmarried,White
38,Private,Masters,6,Never-married,Prof-specialty,Not-in-family,White
40,?,Bachelors,13,Divorced,Tech-support,Wife,White
29,Private,HS-grad,13,Married-civ-spouse,Farming-fishing,Wife,White
47,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black
42,Local-gov,Masters,2,Married-civ-spouse,Exec-managerial,Own-child,Other
29,Private,Some-college,9,Married-civ-spouse,Handlers-cleaners,Wife,White
35,Private,HS-grad,13,Married-civ-spouse,Craft-repair,Own-child,Black
45,Local-gov,Some-college,9,Never-married,Tech-support,Own-child,White
51,Private,HS-grad,10,Never-married,Transport-moving,Husband,White
49,Private,HS-grad,14,Married-civ-spouse,Prof-specialty,Own-child,White
43,Self-emp-not-inc,HS-grad,10,Married-civ-spouse,Sales,Not-in-family,Black
24,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White
31,Private,Masters,13,Married-civ-spouse,Adm-clerical,Husband,White
26,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White
20,Private,1st-4th,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander
41,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black
21,Local-gov,12th,9,Married-civ-spouse,Prof-specialty,Other-relative,White
18,State-gov,HS-grad,6,Married-civ-spouse,Exec-managerial,Husband,White
34,Private,Bachelors,9,Never-married,Craft-repair,Not-in-family,White
35,State-gov,HS-grad,6,Married-civ-spouse,Prof-specialty,Unmarried,White
46,Private,Assoc-voc,13,Married-civ-spouse,Sales,Unmarried,White
25,Private,HS-grad,10,Married-civ-spouse,Prof-specialty,Unmarried,White
64,Private,HS-grad,14,Separated,Other-service,Husband,White
29,Local-gov,Masters,4,Married-civ-spouse,Other-service,Not-in-family,White
43,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Not-in-family,Amer-Indian-Eskimo
43,Private,Bachelors,9,Never-married,Other-service,Husband,Black
48,Private,Some-college,9,Married-civ-spouse,Sales,Wife,Black
46,Private,HS-grad,7,Divorced,Handlers-cleaners,Not-in-family,White
59,Private,Bachelors,4,Married-civ-spouse,Other-service,Husband,White
53,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Not-in-family,White
38,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Own-child,White
20,Self-emp-not-inc,Bachelors,9,Married-civ-spouse,Other-service,Own-child,White
38,Private,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Husband,White
31,Private,Some-college,11,Married-civ-spouse,Prof-specialty,Own-child,White
20,Private,Some-college,7,Married-civ-spouse,Other-service,Not-in-family,White
36,Private,Bachelors,7,Married-civ-spouse,Exec-managerial,Husband,White
30,?,Some-college,9,Married-civ-spouse,Adm-clerical,Not-in-family,Black
18,Private,Doctorate,10,Married-civ-spouse,Sales,Husband,Black
24,Self-emp-not-inc,11th,9,Widowed,Other-service,Own-child,White
42,Self-emp-inc,HS-grad,10,Married-civ-spouse,Transport-moving,Own-child,White
34,Private,HS-grad,15,Married-civ-spouse,Other-service,Not-in-family,Black
17,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
55,Self-emp-not-inc,Some-college,10,Never-married,Adm-clerical,Not-in-family,White
73,?,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Own-child,White
19,Private,Assoc-voc,10,Married-civ-spouse,Other-service,Husband,White
49,Local-gov,HS-grad,7,Divorced,Adm-clerical,Husband,White
55,Private,HS-grad,10,Married-civ-spouse,Sales,Husband,White
24,Private,Bachelors,13,Divorced,Exec-managerial,Husband,White
28,Private,11th,9,Married-civ-spouse,Adm-clerical,Husband,White
33,Private,Masters,16,Divorced,Craft-repair,Husband,White
31,Private,Assoc-voc,9,Never-married,Other-service,Not-in-family,White
64,Private,HS-grad,13,Never-married,Prof-specialty,Unmarried,White
40,Private,Some-college,1,Married-civ-spouse,Other-service,Own-child,White
38,Private,HS-grad,13,Married-civ-spouse,Other-service,Husband,White
37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,?,Husband,White
19,Private,HS-grad,10,Married-civ-spouse,Adm-clerical,Not-in-family,Black
25,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black
56,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Black
51,Private,Bachelors,9,Married-civ-spouse,Exec-managerial,Not-in-family,White
63,Local-gov,HS-grad,13,Widowed,Exec-managerial,Not-in-family,White
32,?,HS-grad,9,Divorced,Farming-fishing,Unmarried,White
51,Private,HS-grad,3,Never-married,Sales,Own-child,White
36,Private,Bachelors,13,Divorced,Machine-op-inspct,Not-in-family,White
49,Private,Some-college,9,Married-civ-spouse,Other-service,Husband,White
45,Private,HS-grad,13,Married-civ-spouse,Sales,Not-in-family,White
78,Private,HS-grad,10,Never-married,Craft-repair,Husband,White
59,Private,HS-grad,10,Married-civ-spouse,Adm-clerical,Not-in-family,White
39,Private,Some-college,10,Married-civ-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander
47,Local-gov,Assoc-acdm,11,Married-civ-spouse,Craft-repair,Not-in-family,Black
26,Self-emp-not-inc,9th,13,Never-married,Sales,Husband,White
46,?,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White
38,Private,HS-grad,11,Separated,Other-service,Own-child,White
40,?,Some-college,10,Never-married,Machine-op-inspct,Husband,White
62,Local-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black
35,Private,HS-grad,10,Widowed,Adm-clerical,Own-child,White
45,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White
36,Local-gov,10th,9,Never-married,?,Not-in-family,White
45,Local-gov,Assoc-voc,9,Divorced,Craft-repair,Unmarried,Black
59,Private,Some-college,13,Married-civ-spouse,Adm-clerical,Not-in-family,White
42,Private,Some-college,15,Never-married,Farming-fishing,Other-relative,White
19,Federal-gov,Some-college,10,Divorced,Prof-specialty,Unmarried,White
38,Private,Bachelors,10,Never-married,Exec-managerial,Wife,White
43,Private,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,Black
67,Private,Some-college,13,Married-civ-spouse,?,Unmarried,White
26,?,HS-grad,13,Widowed,Sales,Own-child,White
28,Private,Assoc-voc,9,Married-civ-spouse,Prof-specialty,Not-in-family,White
43,Private,Bachelors,9,Never-married,Prof-specialty,Husband,White
31,Private,Some-college,2,Never-married,Craft-repair,Not-in-family,White
42,Private,Assoc-voc,13,Never-married,Adm-clerical,Not-in-family,White
33,Self-emp-not-inc,10th,9,Never-married,Craft-repair,Unmarried,White
41,Private,9th,9,Divorced,Adm-clerical,Not-in-family,White
29,Private,Some-college,13,Married-civ-spouse,Other-service,Husband,White
27,Private,Some-college,9,Married-civ-spouse,Adm-clerical,Not-in-family,Black
69,Local-gov,Bachelors,7,Married-civ-spouse,Exec-managerial,Other-relative,Black
31,Self-emp-inc,Some-college,7,Married-civ-spouse,Adm-clerical,Husband,White
36,Local-gov,HS-grad,10,Separated,Craft-repair,Husband,White
44,Private,11th,10,Never-married,Adm-clerical,Not-in-family,White
34,Private,HS-grad,9,Never-married,Sales,Not-in-family,White
41,Private,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White
33,Private,Bachelors,6,Divorced,Exec-managerial,Husband,White
21,Private,Some-college,9,Widowed,Other-service,Not-in-family,Black
41,Self-emp-inc,HS-grad,7,Never-married,Other-service,Husband,White
29,Private,Some-college,9,Divorced,Sales,Husband,White
43,Private,HS-grad,5,Married-civ-spouse,?,Not-in-family,White
44,Private,Bachelors,14,Married-civ-spouse,Craft-repair,Own-child,White
27,?,Prof-school,10,Married-civ-spouse,?,Husband,White
32,Private,Some-college,9,Married-civ-spouse,Handlers-cleaners,Husband,White
22,Private,Bachelors,9,Never-married,Farming-fishing,Husband,Black
36,Private,Some-college,9,Married-civ-spouse,Other-service,Own-child,Amer-Indian-Eskimo
32,Private,Some-college,10,Never-married,Prof-specialty,Husband,White
20,Private,Doctorate,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander
25,Private,11th,12,Never-married,Adm-clerical,Not-in-family,White
30,Private,5th-6th,9,Married-civ-spouse,Farming-fishing,Husband,Black
43,Private,Bachelors,9,Widowed,Machine-op-inspct,Husband,White
24,Self-emp-not-inc,Bachelors,9,Never-married,Machine-op-inspct,Not-in-family,Black
23,Self-emp-inc,7th-8th,9,Married-civ-spouse,Prof-specialty,Wife,White
35,Private,HS-grad,13,Widowed,Exec-managerial,Wife,White
37,Private,Bachelors,9,Married-civ-spouse,Prof-specialty,Not-in-family,White
43,Private,10th,13,Divorced,Handlers-cleaners,Own-child,White
24,Private,Bachelors,15,Divorced,Adm-clerical,Own-child,White
80,Private,Assoc-voc,12,Divorced,Tech-support,Not-in-family,White
17,Private,Bachelors,3,Married-civ-spouse,Adm-clerical,Husband,White
41,Self-emp-not-inc,Masters,13,Never-married,Sales,Husband,White
68,Private,Prof-school,10,Married-civ-spouse,Exec-managerial,Husband,White
44,?,HS-grad,9,Never-married,Adm-clerical,Unmarried,White
51,Local-gov,Some-college,13,Married-civ-spouse,Priv-house-serv,Own-child,White
17,Private,11th,11,Never-married,Craft-repair,Wife,White
56,Private,10th,9,Married-civ-spouse,Sales,Husband,White
40,Private,Some-college,11,Separated,Exec-managerial,Own-child,White
22,Private,Some-college,9,Married-civ-spouse,Farming-fishing,Husband,White
47,State-gov,Bachelors,10,Divorced,Other-service,Husband,White
28,Private,Bachelors,9,Never-married,Exec-managerial,Husband,White
35,Local-gov,Some-college,9,Married-civ-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander
51,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White
24,Private,HS-grad,10,Divorced,Adm-clerical,Unmarried,Black
32,Federal-gov,HS-grad,9,Widowed,Craft-repair,Husband,White
45,State-gov,Some-college,12,Never-married,Craft-repair,Not-in-family,White
84,Private,Assoc-voc,3,Never-married,Prof-specialty,Not-in-family,White
41,Private,Masters,11,Married-civ-spouse,Exec-managerial,Unmarried,White
65,Private,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White
63,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White
28,Local-gov,5th-6th,13,Divorced,Prof-specialty,Not-in-family,White
45,Private,1st-4th,9,Married-civ-spouse,Prof-specialty,Husband,White
59,Self-emp-inc,Some-college,13,Married-civ-spouse,Craft-repair,Husband,White
22,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White
28,Private,HS-grad,13,Married-civ-spouse,Protective-serv,Own-child,White
27,Private,Some-college,8,Divorced,Craft-repair,Husband,White
45,Private,Bachelors,11,Separated,Sales,Husband,White
19,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Unmarried,White
29,Local-gov,Assoc-acdm,13,Never-married,Protective-serv,Unmarried,White
33,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White
65,Private,Bachelors,10,Married-civ-spouse,Other-service,Husband,White
22,Private,HS-grad,14,Married-civ-spouse,Other-service,Not-in-family,White
23,Private,HS-grad,7,Married-civ-spouse,Other-service,Own-child,White
26,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Own-child,Black
55,Self-emp-not-inc,Bachelors,10,Never-married,Machine-op-inspct,Husband,White
22,Federal-gov,Bachelors,9,Married-civ-spouse,Handlers-cleaners,Husband,White
31,Private,Assoc-acdm,9,Never-married,Transport-moving,Husband,Black
51,Private,HS-grad,16,Married-civ-spouse,Sales,Unmarried,White
59,?,Assoc-voc,13,Never-married,Exec-managerial,Husband,White
30,Private,5th-6th,16,Never-married,Tech-support,Own-child,Amer-Indian-Eskimo
50,Private,Bachelors,14,Married-civ-spouse,Adm-clerical,Husband,White
38,Self-emp-inc,Some-college,3,Never-married,Adm-clerical,Not-in-family,White
37,?,Some-college,10,Widowed,Other-service,Not-in-family,White
43,Private,Bachelors,10,Widowed,Craft-repair,Wife,White
29,Private,Assoc-acdm,10,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo
37,State-gov,Some-college,10,Never-married,Sales,Not-in-family,White
38,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Not-in-family,White
22,Private,HS-grad,7,Never-married,Craft-repair,Not-in-family,White
34,Private,Bachelors,9,Never-married,Other-service,Husband,White
37,Self-emp-not-inc,Bachelors,10,Married-civ-spouse,Machine-op-inspct,Unmarried,White
51,Private,Assoc-acdm,9,Never-married,Sales,Wife,White
73,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White
24,?,Masters,10,Divorced,Exec-managerial,Not-in-family,White
35,Private,Some-college,11,Never-married,Adm-clerical,Not-in-family,White
32,Private,HS-grad,10,Married-civ-spouse,Exec-managerial,Own-child,White
43,Private,1st-4th,13,Never-married,Craft-repair,Husband,Asian-Pac-Islander
46,Private,Assoc-acdm,10,Never-married,Prof-specialty,Not-in-family,White
85,Private,7th-8th,10,Never-married,Sales,Wife,White
29,State-gov,HS-grad,13,Married-civ-spouse,Adm-clerical,Husband,White
26,Private,HS-grad,10,Married-civ-spouse,Farming-fishing,Not-in-family,White
21,Private,Assoc-voc,10,Married-civ-spouse,Sales,Not-in-family,White
33,Private,Some-college,4,Married-civ-spouse,Tech-support,Husband,White
46,Private,5th-6th,10,Never-married,Sales,Husband,White
37,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White
28,Private,Some-college,13,Married-civ-spouse,Craft-repair,Husband,White
57,Self-emp-not-inc,Bachelors,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,White
42,Private,HS-grad,6,Never-married,Exec-managerial,Wife,White
18,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,White
25,Private,Some-college,13,Married-civ-spouse,Transport-moving,Not-in-family,White
32,Private,Bachelors,13,Married-civ-spouse,Other-service,Other-relative,White
49,Private,HS-grad,6,Never-married,Prof-specialty,Husband,White
32,Private,HS-grad,10,Divorced,Other-service,Not-in-family,White
66,Private,Some-college,13,Divorced,Other-service,Own-child,White
31,?,12th,4,Married-civ-spouse,Prof-specialty,Not-in-family,White
40,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White
60,Self-emp-not-inc,5th-6th,13,Widowed,Prof-specialty,Husband,White
46,Private,5th-6th,11,Married-spouse-absent,Prof-specialty,Not-in-family,White
21,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White
58,Private,Assoc-acdm,15,Married-civ-spouse,Other-service,Other-relative,White
41,Private,HS-grad,13,Never-married,Prof-specialty,Not-in-family,White
74,Private,HS-grad,6,Married-civ-spouse,Other-service,Own-child,White
31,Private,Masters,7,Divorced,?,Not-in-family,White
29,Private,HS-grad,12,Never-married,Sales,Other-relative,White
18,?,Masters,9,Married-civ-spouse,?,Not-in-family,Black
31,Private,Assoc-acdm,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,White
52,Private,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White
20,Private,HS-grad,13,Never-married,Handlers-cleaners,Husband,White
34,Private,Masters,14,Married-civ-spouse,Sales,Wife,White
47,Private,HS-grad,4,Divorced,Other-service,Husband,White
64,Private,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White
59,Self-emp-inc,HS-grad,14,Married-civ-spouse,Prof-specialty,Husband,White
53,Private,11th,10,Never-married,Craft-repair,Husband,Asian-Pac-Islander
25,Self-emp-not-inc,9th,10,Divorced,Prof-specialty,Not-in-family,Black
47,Self-emp-inc,Assoc-voc,7,Never-married,Exec-managerial,Husband,White
24,Private,Masters,9,Married-civ-spouse,Adm-clerical,Own-child,Asian-Pac-Islander
47,Private,HS-grad,10,Never-married,Farming-fishing,Not-in-family,White
58,Self-emp-not-inc,HS-grad,10,Widowed,Prof-specialty,Other-relative,White
47,Private,HS-grad,13,Never-married,Adm-clerical,Not-in-family,White
23,Private,11th,6,Married-civ-spouse,Machine-op-inspct,Own-child,White
26,Private,HS-grad,10,Never-married,Sales,Own-child,White
29,Self-emp-inc,Assoc-acdm,14,Never-married,Other-service,Husband,White
17,Private,Bachelors,7,Married-spouse-absent,Sales,Not-in-family,White
22,Private,Masters,13,Married-civ-spouse,Prof-specialty,Wife,White
31,Local-gov,Some-college,13,Never-married,Prof-specialty,Own-child,White
34,Local-gov,Assoc-voc,10,Married-civ-spouse,Tech-support,Wife,Black
52,Self-emp-not-inc,7th-8th,13,Divorced,Exec-managerial,Not-in-family,White
33,Private,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,White
27,Private,Bachelors,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander
34,Private,Some-college,9,Married-civ-spouse,Tech-support,Wife,Black
50,?,Bachelors,10,Divorced,Sales,Husband,White
46,Private,Some-college,14,Married-spouse-absent,?,Not-in-family,White
35,Private,HS-grad,14,Married-civ-spouse,Craft-repair,Own-child,White
55,Local-gov,Some-college,9,Married-civ-spouse,Machine-op-inspct,Husband,White
22,Local-gov,HS-grad,10,Divorced,Farming-fishing,Not-in-family,White
49,Private,HS-grad,9,Divorced,Prof-specialty,Husband,White
22,State-gov,5th-6th,3,Never-married,Prof-specialty,Not-in-family,White
30,Private,HS-grad,14,Never-married,Prof-specialty,Own-child,White
42,Private,12th,6,Never-married,Exec-managerial,Own-child,White
29,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White
77,Private,Some-college,9,Married-civ-spouse,Adm-clerical,Unmarried,White
40,Private,10th,13,Never-married,Transport-moving,Not-in-family,White
65,Private,Some-college,10,Married-civ-spouse,Sales,Unmarried,White
52,Local-gov,Some-college,13,Married-civ-spouse,Exec-managerial,Not-in-family,White
49,Without-pay,7th-8th,9,Married-civ-spouse,Sales,Wife,White
32,Private,Some-college,13,Never-married,Adm-clerical,Not-in-family,White
28,Private,Some-college,10,Married-spouse-absent,Sales,Not-in-family,White
56,Private,Bachelors,14,Married-civ-spouse,Farming-fishing,Own-child,White
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White
33,Private,Bachelors,10,Married-civ-spouse,Other-service,Unmarried,White
55,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Unmarried,White
49,Self-emp-inc,Some-college,9,Never-married,Craft-repair,Husband,White
47,State-gov,Assoc-acdm,9,Never-married,Tech-support,Other-relative,White
41,Private,Bachelors,6,Never-married,Farming-fishing,Own-child,White
22,Self-emp-inc,HS-grad,10,Never-married,Craft-repair,Not-in-family,White
22,?,HS-grad,13,Divorced,Transport-moving,Husband,White
56,Private,Assoc-voc,9,Married-civ-spouse,Craft-repair,Husband,White
36,?,HS-grad,10,Married-civ-spouse,Adm-clerical,Not-in-family,White
44,?,HS-grad,13,Divorced,Craft-repair,Not-in-family,White
19,Self-emp-not-inc,Some-college,9,Never-married,Exec-managerial,Husband,White
45,Self-emp-not-inc,HS-grad,10,Separated,Other-service,Husband,White
51,?,HS-grad,13,Never-married,Craft-repair,Own-child,White
46,Private,Bachelors,11,Married-civ-spouse,Exec-managerial,Own-child,White
30,Private,12th,10,Married-civ-spouse,Craft-repair,Husband,White
21,Private,Bachelors,11,Never-married,Sales,Husband,White
43,Private,12th,10,Married-civ-spouse,Craft-repair,Husband,White
25,?,11th,12,Married-spouse-absent,Farming-fishing,Husband,White
33,Private,Some-college,7,Married-civ-spouse,Craft-repair,Husband,White
57,?,Some-college,13,Never-married,Machine-op-inspct,Own-child,White
27,Private,Some-college,12,Never-married,Adm-clerical,Husband,White
74,Private,HS-grad,10,Married-civ-spouse,Prof-specialty,Own-child,White
22,State-gov,Some-college,13,Never-married,Craft-repair,Not-in-family,Black
24,Private,HS-grad,13,Divorced,Prof-specialty,Unmarried,White
