age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
61,?,385847,Assoc-voc,9,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,4508,0,53,United-States,<=50K
33,?,767403,HS-grad,13,Never-married,Handlers-cleaners,Not-in-family,White,Female,14084,0,67,United-States,<=50K
25,Private,182907,Bachelors,12,Divorced,Exec-managerial,Husband,Black,Female,0,0,40,England,<=50K
21,Self-emp-not-inc,330836,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Male,4386,2339,62,United-States,<=50K
21,Local-gov,124733,11th,9,Never-married,Transport-moving,Husband,White,Male,0,2457,95,United-States,>50K
24,Self-emp-inc,212437,HS-grad,9,Divorced,Handlers-cleaners,Husband,White,Male,6849,1590,50,United-States,>50K
29,Self-emp-inc,120283,Bachelors,16,Separated,Craft-repair,Unmarried,White,Female,2036,1741,50,United-States,<=50K
19,Private,145935,7th-8th,9,Never-married,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
41,Self-emp-inc,340557,Some-college,14,Married-civ-spouse,Craft-repair,Husband,Black,Female,2009,0,40,United-States,>50K
26,State-gov,176753,Assoc-acdm,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,30,?,<=50K
23,Self-emp-inc,97167,HS-grad,13,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,4386,0,40,Mexico,<=50K
53,Private,130807,12th,9,Never-married,Transport-moving,Not-in-family,White,Female,2580,0,40,United-States,<=50K
26,Federal-gov,203334,HS-grad,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,1825,45,United-States,<=50K
51,Private,144808,HS-grad,10,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,6767,0,35,United-States,<=50K
24,Self-emp-not-inc,156580,HS-grad,11,Never-married,Exec-managerial,Not-in-family,White,Female,0,2754,30,Taiwan,<=50K
51,Private,301911,Some-college,10,Never-married,?,Own-child,White,Male,2635,0,30,United-States,<=50K
48,?,114483,HS-grad,10,Divorced,Sales,Wife,White,Male,0,0,40,United-States,<=50K
26,State-gov,71469,Assoc-acdm,10,Never-married,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,>50K
24,Private,263612,Some-college,10,Divorced,Other-service,Own-child,White,Male,5721,0,40,Jamaica,<=50K
35,Federal-gov,172046,HS-grad,16,Never-married,Exec-managerial,Unmarried,White,Female,0,2392,40,United-States,<=50K
56,Federal-gov,111843,Bachelors,11,Married-civ-spouse,Prof-specialty,Own-child,Black,Female,4386,1825,53,United-States,<=50K
26,Private,219189,9th,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,31,Ireland,<=50K
71,Private,168601,10th,9,Separated,Other-service,Own-child,White,Female,0,0,62,United-States,<=50K
19,Private,549341,Some-college,9,Never-married,Prof-specialty,Own-child,White,Female,2653,1669,40,Vietnam,<=50K
46,?,106395,HS-grad,10,Separated,?,Own-child,White,Male,2062,1977,45,United-States,<=50K
19,Private,282062,Assoc-voc,10,Separated,Sales,Husband,White,Male,0,0,40,United-States,>50K
71,Private,152880,Bachelors,11,Divorced,Adm-clerical,Husband,White,Female,0,0,97,United-States,<=50K
20,Private,162623,HS-grad,10,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,2457,29,United-States,<=50K
21,?,156334,Bachelors,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,3900,60,United-States,>50K
46,?,281751,Prof-school,13,Never-married,Sales,Unmarried,White,Male,2202,0,90,United-States,<=50K
26,Private,60772,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,2042,8,United-States,<=50K
70,Self-emp-inc,321817,Bachelors,13,Never-married,Transport-moving,Husband,White,Male,3411,0,31,United-States,>50K
36,Private,174752,Assoc-acdm,9,Separated,?,Own-child,White,Female,0,0,40,United-States,<=50K
28,Private,247507,HS-grad,14,Never-married,Machine-op-inspct,Husband,White,Female,4787,323,40,United-States,<=50K
47,Private,187215,11th,9,Never-married,Sales,Own-child,Black,Female,0,0,40,United-States,<=50K
26,Private,212748,10th,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,3411,419,38,Mexico,>50K
42,Private,125405,HS-grad,13,Never-married,Exec-managerial,Husband,White,Male,2009,0,50,United-States,>50K
26,Private,32627,Some-college,10,Married-civ-spouse,Other-service,Unmarried,White,Male,1639,0,40,Ireland,<=50K
39,Private,298301,Masters,9,Never-married,Prof-specialty,Husband,White,Male,0,0,30,United-States,<=50K
23,?,240138,11th,10,Never-married,Adm-clerical,Not-in-family,White,Female,2538,0,16,United-States,<=50K
39,Without-pay,55291,Some-college,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,53,United-States,>50K
33,Local-gov,90414,HS-grad,9,Never-married,Adm-clerical,Husband,White,Male,0,1573,40,United-States,<=50K
21,?,512828,HS-grad,13,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,3900,40,United-States,<=50K
26,Local-gov,196627,HS-grad,13,Divorced,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,1848,0,40,United-States,>50K
23,Private,56483,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,2050,0,82,France,<=50K
44,?,186809,Some-college,8,Never-married,Craft-repair,Husband,White,Male,0,0,42,United-States,>50K
21,Self-emp-not-inc,391926,Bachelors,13,Separated,Other-service,Not-in-family,White,Male,0,0,20,United-States,<=50K
26,Private,25031,Some-college,13,Separated,Other-service,Wife,White,Male,0,1564,40,United-States,<=50K
33,Private,131288,Doctorate,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,196571,Masters,7,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,3418,2042,2,United-States,<=50K
41,Self-emp-inc,186386,11th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,4934,0,50,United-States,>50K
45,Local-gov,218835,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,2339,40,United-States,<=50K
75,?,187167,Assoc-acdm,11,Never-married,Prof-specialty,Husband,Black,Female,6849,0,30,United-States,<=50K
50,Never-worked,151382,HS-grad,13,Divorced,Adm-clerical,Husband,White,Male,15020,0,40,United-States,<=50K
48,Private,207400,HS-grad,16,Married-civ-spouse,Sales,Own-child,White,Male,15020,0,2,United-States,<=50K
26,Private,216931,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,15020,2057,84,Vietnam,>50K
36,Self-emp-inc,231826,11th,7,Never-married,Prof-specialty,Not-in-family,White,Female,2936,0,45,United-States,<=50K
36,Private,353808,Masters,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,29,Puerto-Rico,<=50K
25,Private,133355,HS-grad,16,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7430,0,40,India,>50K
44,Private,23510,7th-8th,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,1902,40,England,<=50K
30,Private,159028,11th,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,8,United-States,<=50K
28,Self-emp-not-inc,178356,Bachelors,10,Never-married,Machine-op-inspct,Husband,White,Male,0,3900,40,Japan,>50K
35,?,279608,Some-college,10,Never-married,Other-service,Husband,Black,Female,6849,1762,40,United-States,<=50K
24,Private,247156,10th,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,14084,0,40,United-States,>50K
71,?,439263,HS-grad,9,Married-AF-spouse,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
67,Never-worked,357750,HS-grad,13,Never-married,Protective-serv,Own-child,White,Male,0,0,52,United-States,<=50K
57,Private,110871,Assoc-acdm,2,Married-civ-spouse,Other-service,Husband,White,Male,2936,0,50,United-States,>50K
29,Private,152004,HS-grad,13,Divorced,Other-service,Husband,White,Male,0,2258,2,United-States,<=50K
26,Private,234938,Some-college,9,Separated,Sales,Own-child,White,Female,2009,0,12,United-States,<=50K
28,Private,405374,Some-college,10,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,974,50,United-States,<=50K
37,Private,73585,Some-college,9,Divorced,Adm-clerical,Husband,White,Female,0,0,50,United-States,<=50K
24,Local-gov,212165,Bachelors,9,Married-AF-spouse,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,0,2238,50,Japan,<=50K
28,Private,107846,11th,10,Never-married,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,0,0,35,Jamaica,<=50K
36,Private,164552,HS-grad,16,Married-civ-spouse,Sales,Husband,White,Male,2538,0,8,United-States,>50K
29,State-gov,106548,HS-grad,13,Married-civ-spouse,Transport-moving,Own-child,Black,Female,0,0,47,United-States,<=50K
44,Private,165360,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,1848,0,40,United-States,>50K
32,?,271550,Bachelors,9,Married-civ-spouse,Other-service,Other-relative,White,Male,2907,0,35,United-States,<=50K
45,Private,49194,7th-8th,13,Married-civ-spouse,Prof-specialty,Own-child,White,Male,10566,0,53,Peru,<=50K
42,Private,105830,Bachelors,13,Married-spouse-absent,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K
71,Private,357750,11th,7,Divorced,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,0,59,Peru,<=50K
23,State-gov,202239,HS-grad,13,Never-married,Craft-repair,Husband,Black,Female,3411,0,97,United-States,<=50K
57,Local-gov,251508,Masters,13,Married-civ-spouse,Sales,Own-child,White,Male,0,2339,53,Vietnam,<=50K
19,Private,200904,HS-grad,5,Never-married,Transport-moving,Husband,White,Male,4787,0,31,United-States,>50K
51,Self-emp-inc,401508,Masters,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
41,?,537222,10th,13,Married-civ-spouse,Adm-clerical,Own-child,Black,Female,2009,0,84,United-States,<=50K
75,State-gov,266022,HS-grad,2,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,4508,2377,54,Mexico,>50K
26,Self-emp-not-inc,162187,HS-grad,14,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,4787,0,40,Hong,<=50K
46,Federal-gov,130021,HS-grad,13,Never-married,Sales,Unmarried,White,Female,114,1977,45,United-States,<=50K
63,?,255685,HS-grad,10,Never-married,Craft-repair,Husband,White,Male,0,0,40,France,<=50K
24,Self-emp-inc,105010,HS-grad,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Mexico,<=50K
27,Private,234428,Some-college,13,Never-married,Prof-specialty,Husband,White,Female,2580,0,40,Jamaica,<=50K
21,Private,183205,Some-college,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Self-emp-inc,164570,HS-grad,13,Divorced,Prof-specialty,Husband,White,Female,0,0,8,United-States,<=50K
28,Local-gov,358056,Bachelors,9,Never-married,Machine-op-inspct,Husband,White,Male,3411,0,40,United-States,>50K
19,?,234474,Bachelors,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3471,0,31,United-States,<=50K
45,Private,152073,11th,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
21,?,358682,Bachelors,12,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,3418,1485,50,Hungary,<=50K
42,Private,118535,HS-grad,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,91367,Assoc-acdm,9,Married-civ-spouse,Adm-clerical,Own-child,White,Male,1848,0,20,United-States,<=50K
24,Private,169460,HS-grad,10,Separated,Other-service,Unmarried,White,Male,0,0,50,Mexico,<=50K
47,Private,385242,Assoc-acdm,14,Divorced,Machine-op-inspct,Husband,White,Female,0,2201,2,United-States,<=50K
50,State-gov,129020,Bachelors,9,Married-civ-spouse,Other-service,Wife,White,Male,3411,0,20,United-States,<=50K
24,Private,297531,HS-grad,10,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,66,United-States,<=50K
67,State-gov,239723,11th,10,Married-civ-spouse,Sales,Own-child,White,Male,34095,0,43,United-States,<=50K
33,?,33521,Bachelors,9,Never-married,Other-service,Husband,White,Female,6767,0,85,Taiwan,>50K
33,Without-pay,121521,Assoc-acdm,13,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,0,0,33,United-States,<=50K
36,Private,76142,Bachelors,9,Never-married,Exec-managerial,Own-child,White,Male,0,1669,50,United-States,>50K
45,Private,205267,Some-college,10,Never-married,Sales,Husband,White,Female,3411,1844,17,United-States,<=50K
51,Private,34028,Masters,13,Married-civ-spouse,Other-service,Husband,White,Male,14084,0,30,United-States,>50K
19,Private,370045,Bachelors,14,Never-married,Prof-specialty,Not-in-family,White,Male,34095,653,40,United-States,<=50K
37,Self-emp-inc,256674,Doctorate,10,Never-married,Farming-fishing,Not-in-family,White,Male,4386,0,40,United-States,>50K
21,Private,196107,Doctorate,14,Never-married,Handlers-cleaners,Husband,White,Female,0,3770,40,United-States,<=50K
75,?,195922,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,2754,45,France,<=50K
19,Private,30908,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,33,United-States,>50K
33,Private,290922,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,6723,0,40,United-States,<=50K
38,Private,221977,Some-college,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,30,Vietnam,<=50K
41,Self-emp-not-inc,435503,11th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,3418,0,40,United-States,>50K
25,Private,363395,HS-grad,11,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0,0,50,United-States,<=50K
57,Self-emp-inc,24264,Some-college,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Outlying-US(Guam-USVI-etc),<=50K
39,Private,117169,Assoc-voc,13,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,2993,0,40,Cuba,<=50K
21,Private,180079,Prof-school,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,2339,40,United-States,<=50K
33,?,86399,Some-college,10,Married-civ-spouse,Tech-support,Own-child,White,Male,0,323,2,United-States,<=50K
28,Private,89564,Bachelors,11,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,43,Mexico,<=50K
25,Private,359828,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,>50K
26,Private,186376,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,53,Cuba,<=50K
54,Self-emp-inc,41258,Bachelors,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,12,United-States,<=50K
30,Private,379959,Some-college,10,Widowed,Adm-clerical,Husband,White,Male,14344,0,59,Mexico,>50K
19,Private,174298,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,2258,50,Peru,<=50K
29,?,202937,Masters,10,Never-married,Exec-managerial,Own-child,White,Female,0,2258,40,United-States,<=50K
19,Self-emp-not-inc,48610,HS-grad,9,Divorced,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,0,0,53,United-States,<=50K
48,Private,98881,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,35,Taiwan,<=50K
24,Self-emp-inc,147982,Bachelors,9,Never-married,Other-service,Husband,Amer-Indian-Eskimo,Female,2009,2258,40,United-States,<=50K
35,Private,373698,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,Vietnam,<=50K
19,Private,71683,HS-grad,13,Never-married,Adm-clerical,Wife,White,Female,5721,2258,50,United-States,<=50K
36,Private,108502,Masters,5,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
70,Self-emp-inc,126954,11th,13,Married-civ-spouse,Other-service,Own-child,White,Male,4787,419,33,United-States,>50K
22,Private,186993,10th,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
51,Self-emp-not-inc,96930,Bachelors,9,Never-married,Transport-moving,Wife,Amer-Indian-Eskimo,Female,0,0,12,United-States,<=50K
24,State-gov,65704,Some-college,9,Married-civ-spouse,Craft-repair,Husband,Black,Female,0,0,35,United-States,>50K
24,?,340588,11th,9,Never-married,Protective-serv,Own-child,White,Male,2009,1977,60,France,<=50K
26,?,138022,Bachelors,10,Never-married,Exec-managerial,Own-child,White,Female,6849,0,40,Hungary,<=50K
25,State-gov,146310,Some-college,13,Never-married,Sales,Not-in-family,White,Male,3418,2258,20,United-States,<=50K
29,Private,255693,Some-college,13,Never-married,Exec-managerial,Not-in-family,White,Male,14084,1741,40,United-States,<=50K
26,Private,201196,Bachelors,7,Married-civ-spouse,Protective-serv,Husband,White,Male,2961,0,35,Cuba,<=50K
66,Private,332657,HS-grad,10,Never-married,Transport-moving,Own-child,White,Male,0,1741,27,United-States,<=50K
24,Private,55191,Some-college,10,Separated,Exec-managerial,Own-child,White,Male,0,0,2,United-States,<=50K
42,Self-emp-inc,244402,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,2387,0,40,United-States,>50K
19,Private,179638,HS-grad,13,Divorced,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
25,?,209184,11th,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,97,United-States,<=50K
37,Self-emp-not-inc,112835,HS-grad,13,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,60,Vietnam,>50K
34,Self-emp-inc,99682,Assoc-acdm,10,Never-married,Other-service,Not-in-family,White,Male,3471,0,40,United-States,<=50K
20,Private,144396,10th,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,419,60,United-States,<=50K
63,Private,24108,Assoc-acdm,9,Separated,Exec-managerial,Not-in-family,White,Female,0,2559,12,United-States,<=50K
24,Local-gov,245196,HS-grad,12,Separated,Exec-managerial,Own-child,White,Female,0,0,97,Jamaica,<=50K
55,Private,282721,Bachelors,10,Married-civ-spouse,Transport-moving,Husband,White,Male,2105,0,40,United-States,>50K
66,Private,116055,9th,15,Married-civ-spouse,Transport-moving,Husband,Black,Male,6767,2258,40,United-States,<=50K
63,Private,188615,Bachelors,12,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,6767,0,35,United-States,<=50K
70,?,192835,Prof-school,10,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,2907,0,50,Ireland,<=50K
70,Private,22186,Some-college,10,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,1887,66,United-States,>50K
55,?,164898,Some-college,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,991,0,60,United-States,>50K
33,Private,25051,HS-grad,10,Married-civ-spouse,Other-service,Husband,White,Male,3411,0,84,United-States,>50K
22,Private,186117,HS-grad,10,Separated,Craft-repair,Husband,White,Male,0,0,63,United-States,>50K
48,Self-emp-inc,476573,Some-college,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,2009,0,40,United-States,<=50K
33,Self-emp-inc,275095,Some-college,13,Separated,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
19,Self-emp-inc,33975,7th-8th,13,Married-civ-spouse,Sales,Wife,White,Male,0,2057,30,United-States,<=50K
75,Private,165743,11th,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,1424,0,19,United-States,>50K
29,Private,165673,Masters,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,14084,1594,40,United-States,<=50K
57,Private,183594,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,1762,40,United-States,<=50K
25,Private,247025,HS-grad,9,Divorced,Exec-managerial,Husband,White,Male,0,0,81,United-States,>50K
60,?,340599,HS-grad,13,Never-married,Other-service,Husband,White,Male,15831,1762,97,United-States,>50K
29,?,55568,Some-college,13,Separated,Sales,Husband,Black,Male,6360,0,84,United-States,>50K
86,Private,33442,HS-grad,9,Never-married,Prof-specialty,Husband,White,Female,7430,0,30,Taiwan,<=50K
19,Private,357954,Assoc-voc,7,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,7430,0,45,United-States,<=50K
44,Self-emp-inc,423250,HS-grad,11,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,2036,0,40,United-States,<=50K
74,Local-gov,181920,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
41,?,348618,Assoc-voc,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,2258,40,United-States,<=50K
46,Federal-gov,178295,Bachelors,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Puerto-Rico,<=50K
33,Local-gov,156890,10th,16,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,5,United-States,<=50K
20,?,415500,HS-grad,13,Never-married,Other-service,Husband,White,Male,2993,1726,48,Vietnam,>50K
90,?,150601,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,Puerto-Rico,<=50K
44,?,424988,Assoc-acdm,13,Never-married,Craft-repair,Not-in-family,White,Female,4931,0,40,Mexico,>50K
50,Federal-gov,37918,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,1825,3,United-States,<=50K
44,Private,176839,Assoc-acdm,7,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,40,United-States,>50K
75,Private,126954,Bachelors,10,Married-civ-spouse,Sales,Own-child,White,Male,0,0,47,Portugal,<=50K
57,Self-emp-inc,306473,10th,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,183810,Bachelors,5,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,66,United-States,<=50K
48,Private,152752,HS-grad,4,Married-civ-spouse,Other-service,Wife,White,Male,2105,0,97,United-States,<=50K
21,Private,143331,Assoc-acdm,15,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,?,214678,7th-8th,9,Never-married,Craft-repair,Own-child,White,Female,1831,653,60,United-States,<=50K
21,Private,205584,HS-grad,13,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,1741,48,United-States,<=50K
41,?,425528,Some-college,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,1977,16,United-States,<=50K
19,Private,326297,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1594,97,United-States,>50K
75,Self-emp-inc,98145,Some-college,10,Divorced,Exec-managerial,Husband,White,Male,7688,1485,40,United-States,<=50K
26,Self-emp-not-inc,339767,Some-college,14,Married-spouse-absent,Adm-clerical,Husband,White,Male,14084,0,3,United-States,<=50K
21,Local-gov,73394,10th,10,Separated,Machine-op-inspct,Husband,White,Male,7430,2042,35,United-States,>50K
40,Private,152569,9th,10,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,2538,0,59,United-States,<=50K
70,Private,102238,Bachelors,6,Married-spouse-absent,Transport-moving,Husband,White,Male,34095,0,8,Hong,<=50K
35,Private,190562,Some-college,16,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K
41,?,219240,Some-college,14,Separated,Sales,Husband,Black,Female,3818,0,40,United-States,<=50K
47,Private,141308,HS-grad,11,Never-married,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
41,?,260490,11th,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,>50K
44,Private,44172,Assoc-voc,10,Divorced,Other-service,Unmarried,Black,Male,4386,0,40,United-States,<=50K
54,Self-emp-not-inc,30713,HS-grad,11,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,State-gov,232894,Some-college,9,Married-civ-spouse,Sales,Not-in-family,White,Male,2387,1762,77,United-States,<=50K
41,Private,262402,Assoc-voc,10,Separated,?,Own-child,White,Male,0,2339,40,United-States,<=50K
90,Private,82497,Assoc-acdm,11,Never-married,Adm-clerical,Husband,White,Male,4931,0,42,United-States,>50K
67,Self-emp-inc,220421,Assoc-acdm,13,Separated,Prof-specialty,Not-in-family,White,Male,2387,0,20,Vietnam,<=50K
36,Private,436163,Bachelors,10,Separated,Exec-managerial,Unmarried,White,Female,0,2339,75,United-States,<=50K
19,Private,177121,Some-college,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2042,52,United-States,>50K
67,Private,129573,10th,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,Jamaica,<=50K
36,?,267859,Bachelors,11,Divorced,Farming-fishing,Husband,White,Male,2993,0,35,United-States,>50K
19,Private,119164,HS-grad,13,Widowed,Farming-fishing,Not-in-family,Black,Female,2993,0,95,United-States,<=50K
38,Self-emp-inc,57324,Some-college,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,2993,0,40,United-States,<=50K
21,Private,186396,Assoc-acdm,9,Never-married,Other-service,Husband,White,Male,3418,0,40,United-States,>50K
24,Private,183473,Some-college,10,Never-married,?,Husband,White,Female,34095,0,29,United-States,<=50K
25,Self-emp-inc,102112,Some-college,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,1639,0,35,United-States,<=50K
28,Local-gov,158752,Bachelors,7,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,81,United-States,<=50K
19,?,347623,10th,6,Never-married,Adm-clerical,Own-child,White,Female,0,0,29,United-States,<=50K
85,Private,244054,HS-grad,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,2009,2258,40,United-States,<=50K
39,Self-emp-not-inc,163174,Bachelors,10,Married-civ-spouse,Prof-specialty,Own-child,White,Male,34095,0,63,Hong,<=50K
26,Private,146538,HS-grad,2,Widowed,Tech-support,Husband,White,Female,0,0,45,United-States,<=50K
50,Federal-gov,199326,11th,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,17,United-States,<=50K
34,Private,309284,11th,10,Married-AF-spouse,Craft-repair,Husband,White,Female,0,0,95,United-States,<=50K
24,?,373895,HS-grad,9,Never-married,?,Husband,White,Male,2105,0,38,United-States,<=50K
26,Private,143069,10th,10,Never-married,Prof-specialty,Husband,White,Male,0,0,31,United-States,>50K
50,Local-gov,188505,10th,14,Married-civ-spouse,Farming-fishing,Wife,White,Male,6418,0,3,United-States,<=50K
48,Private,318639,Bachelors,8,Married-spouse-absent,Adm-clerical,Own-child,White,Male,0,0,40,Cuba,<=50K
67,Private,133833,Assoc-voc,13,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,60,United-States,<=50K
60,Private,149823,Masters,13,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,2993,0,40,United-States,<=50K
55,Private,147393,Some-college,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,Hong,>50K
37,Private,177792,Bachelors,13,Separated,Craft-repair,Husband,White,Male,2105,0,40,United-States,>50K
19,Never-worked,296478,Some-college,2,Married-civ-spouse,Adm-clerical,Husband,Black,Female,15020,0,60,Japan,<=50K
19,Private,171540,Some-college,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,74879,HS-grad,10,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
34,Self-emp-not-inc,245211,HS-grad,9,Never-married,Tech-support,Other-relative,White,Male,0,0,40,Cuba,<=50K
29,Private,77774,Prof-school,9,Never-married,Protective-serv,Husband,White,Male,7688,0,40,Vietnam,>50K
26,Private,331776,Bachelors,10,Never-married,Prof-specialty,Husband,White,Female,14344,0,40,United-States,>50K
26,Self-emp-inc,174975,10th,2,Married-civ-spouse,Adm-clerical,Own-child,Black,Male,3418,0,40,United-States,<=50K
23,Self-emp-not-inc,115511,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1762,40,Japan,>50K
19,Private,179877,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,11678,0,53,United-States,<=50K
